P,[2016-1,2016-2,2016-3,2016-4,2016-5,2016-6,2016-7,2016-8,2016-9,2016-10,2016-11,2016-12,2017-1,2017-2,2017-3,2017-4,2017-5,2017-6,2017-7,2017-8,2017-9,2017-10,2017-11,2017-12,2018-1,2018-2,2018-3,2018-4,2018-5,2018-6,2018-7,2018-8,2018-9,2018-10,2018-11,2018-12,2019-1,2019-2,2019-3,2019-4,2019-5,2019-6,2019-7,2019-8,2019-9,2019-10,2019-11,2019-12,2020-1,2020-2,2020-3,2020-4,2020-5,2020-6,2020-7,2020-8,2020-9,2020-10,2020-11,2020-12,2021-1,2021-2,2021-3,2021-4,2021-5,2021-6,2021-7,2021-8,2021-9,2021-10,2021-11,2021-12,2022-1,2022-2,2022-3,2022-4,2022-5,2022-6,2022-7,2022-8,2022-9,2022-10,2022-11,2022-12,2023-1,2023-2,2023-3,2023-4,2023-5,2023-6,2023-7,2023-8,2023-9,2023-10,2023-11,2023-12,2024-1,2024-2,2024-3,2024-4,2024-5,2024-6,2024-7,2024-8,2024-9,2024-10,2024-11,2024-12,2025-1,2025-2,2025-3,2025-4,2025-5,2025-6,2025-7,2025-8,2025-9,2025-10,2025-11,2025-12]
9104_0,3,9,68,7,53,76,77,61,90,99,37,66,67,81,85,22,13,90,57,91,8,55,82,24,85,70,64,86,39,63,69,14,52,72,90,0,99,87,68,63,7,73,36,58,83,5,68,26,67,3,27,92,32,28,29,6,78,15,68,88,55,95,73,65,40,18,56,20,6,44,18,4,83,33,83,19,15,30,27,38,62,98,57,40,27,69,46,75,72,5,31,89,86,61,55,81,80,69,16,54,29,71,76,83,43,36,38,48,63,92,99,47,66,84,88,69,17,72,72,44
9104_1,47,11,50,22,43,58,11,19,65,44,98,30,69,52,62,74,58,80,72,58,84,0,25,15,95,5,58,81,76,8,9,64,4,38,41,65,0,14,97,66,88,23,29,7,3,14,44,6,38,17,40,33,77,55,93,42,32,3,92,100,72,29,99,66,16,95,81,47,34,31,38,55,47,74,55,76,89,15,98,63,11,82,99,18,75,77,21,95,93,22,93,51,76,44,97,36,82,96,39,51,54,6,36,8,94,9,32,15,2,28,62,68,73,26,83,26,81,93,0,39
9104_2,40,37,60,57,16,45,64,11,42,35,59,73,23,6,75,26,38,95,11,12,13,39,66,97,42,74,52,60,46,41,4,84,80,68,60,3,96,76,91,55,37,84,16,35,55,85,74,52,95,32,67,14,10,17,30,21,83,81,67,2,94,11,6,29,25,85,53,99,87,14,23,52,15,41,31,85,87,49,2,71,58,28,64,27,96,30,62,70,67,13,74,81,52,38,61,92,25,93,24,48,3,59,93,72,66,41,70,90,89,95,44,32,95,100,81,37,12,30,21,77
9104_3,52,96,67,51,7,70,27,17,85,64,52,95,16,20,49,93,61,84,0,14,24,30,32,30,54,62,48,40,56,32,84,81,83,94,66,29,71,40,48,25,13,31,4,3,52,76,17,41,82,97,87,72,75,51,55,94,21,48,96,5,33,70,34,39,88,14,51,73,88,62,86,94,94,40,98,27,5,84,93,69,4,83,8,85,47,6,35,19,56,37,1,56,4,24,41,79,58,14,94,26,32,19,89,83,17,57,84,54,59,72,17,46,68,95,30,43,78,51,72,90
9104_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
9105_0,70,19,73,5,6,33,16,12,56,35,17,68,75,89,78,9,79,32,91,25,99,52,69,65,72,7,4,22,59,64,80,38,92,63,93,48,38,83,17,96,94,47,2,52,67,56,75,6,21,73,19,13,87,82,71,21,44,94,77,54,81,47,61,72,84,30,87,34,51,7,17,71,98,74,25,44,59,32,80,14,46,10,18,82,42,18,4,81,45,78,83,38,53,6,46,8,92,10,74,71,67,15,66,22,58,31,1,56,96,100,50,50,71,68,69,36,6,81,74,51
9105_1,44,90,53,16,78,93,68,6,46,48,15,36,5,73,74,34,23,4,37,74,96,10,20,58,59,3,72,56,21,6,90,58,57,48,88,64,75,28,20,2,93,93,62,39,75,73,18,21,77,77,97,69,54,87,22,11,24,49,68,60,50,56,95,86,81,46,13,46,43,67,38,36,10,69,16,0,54,40,96,15,3,93,27,33,5,69,33,89,45,23,80,84,83,80,26,5,30,2,1,64,37,81,89,15,50,65,79,15,18,24,71,45,92,26,58,38,46,30,42,93
9105_2,77,16,18,20,83,20,10,77,34,67,32,82,98,53,2,63,81,32,27,69,84,68,25,81,68,33,29,20,44,100,26,74,26,66,44,55,73,64,55,47,5,7,21,86,7,57,66,94,96,14,54,35,42,86,73,56,45,64,2,1,39,10,41,45,16,54,30,55,40,100,59,36,7,31,37,2,52,95,100,32,66,9,81,70,32,27,4,97,42,10,96,31,71,38,20,7,83,84,78,71,53,15,62,3,87,44,46,31,64,86,71,42,44,28,35,94,35,90,30,19
9105_3,6,95,15,25,11,23,43,74,60,61,73,74,100,61,38,86,39,78,9,46,67,48,56,63,19,60,67,36,63,54,58,22,11,75,25,42,75,12,38,10,18,14,5,36,77,11,39,21,89,19,11,33,35,19,82,22,42,35,92,21,53,55,53,65,47,62,41,29,30,56,91,4,39,42,9,91,10,59,81,87,27,77,8,45,2,1,41,55,88,77,27,82,48,73,78,8,6,76,78,48,92,8,67,26,89,86,47,96,68,54,63,45,70,40,15,5,23,78,23,73
9105_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
9106_0,84,68,100,36,74,53,3,4,80,51,57,18,47,62,66,6,10,42,3,0,13,69,43,60,64,4,32,92,29,8,58,31,90,75,91,79,84,83,97,63,32,4,98,41,44,20,16,15,62,5,56,50,73,59,64,29,100,76,65,75,66,97,5,7,62,53,76,12,4,2,74,1,33,33,3,97,57,2,25,21,64,3,10,28,48,69,36,52,94,14,22,8,49,19,49,30,69,35,57,5,88,0,55,27,8,1,34,95,32,62,63,23,41,65,14,15,6,46,92,83
9106_1,11,29,83,58,61,2,11,55,32,72,26,13,2,45,18,71,89,73,95,73,57,57,18,11,24,97,99,8,17,55,92,77,60,39,79,18,87,1,20,81,14,56,31,53,69,79,52,5,74,1,79,77,9,36,19,31,20,74,44,88,20,69,80,58,11,74,37,10,11,96,30,37,94,74,68,26,81,62,49,54,5,64,93,88,100,90,80,47,85,29,74,7,59,77,5,13,79,81,80,38,11,16,26,61,0,56,2,84,83,42,28,62,82,20,50,83,28,35,98,22
9106_2,46,52,77,95,66,31,56,55,6,25,34,39,31,92,23,92,44,83,55,97,64,23,93,35,32,97,24,59,71,41,66,29,92,100,3,29,36,89,56,28,18,79,42,100,15,16,49,62,74,11,48,40,33,0,62,66,80,6,21,91,87,15,43,29,96,52,18,69,64,34,75,62,60,98,27,9,24,59,37,49,14,68,64,64,55,61,59,55,28,27,86,14,90,49,34,40,42,1,67,83,63,10,93,81,42,38,45,11,78,22,53,80,4,61,4,66,30,30,45,33
9106_3,67,64,49,24,22,88,60,6,26,24,27,96,68,29,74,2,87,55,17,45,18,46,99,24,87,59,10,86,56,76,89,6,69,77,62,26,99,62,22,46,32,7,12,81,58,83,4,58,25,75,31,98,86,36,88,91,82,11,28,45,78,97,8,29,48,19,6,42,45,93,97,1,28,36,68,39,48,28,11,72,74,10,81,2,22,75,59,23,10,21,22,14,39,80,18,50,32,12,75,4,30,92,39,22,71,46,76,92,50,37,16,31,70,82,44,56,82,94,10,29
9106_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
9107_0,68,58,18,100,54,100,10,25,77,48,84,15,89,75,33,32,34,84,93,92,25,90,9,9,80,57,85,29,53,40,80,33,15,39,62,73,38,20,92,12,34,53,23,34,54,62,93,54,8,75,11,34,98,15,51,92,4,19,74,89,7,71,5,82,74,3,69,69,20,25,94,43,35,63,25,24,6,35,15,78,16,10,50,54,50,4,76,70,48,30,61,38,79,91,91,33,93,30,36,98,36,51,38,95,14,71,70,5,98,22,1,82,96,73,29,59,34,97,62,87
9107_1,0,3,34,73,6,82,26,81,56,79,31,44,97,69,18,97,100,17,15,48,74,10,10,67,10,30,56,3,41,89,95,8,34,71,57,88,82,80,94,76,92,23,32,64,53,46,91,51,33,2,30,1,52,3,94,60,47,56,2,19,38,15,73,24,17,76,29,94,60,73,54,57,79,70,76,68,64,35,86,20,51,77,1,90,60,16,80,96,35,93,47,2,40,39,58,95,24,1,62,25,45,86,4,7,32,92,4,95,49,30,31,14,41,93,59,25,69,83,56,43
9107_2,84,65,37,83,27,80,100,75,1,42,96,67,39,43,61,88,47,17,85,80,25,95,86,66,26,18,81,36,22,62,18,58,40,13,8,60,23,10,54,70,46,28,63,21,35,6,5,7,95,25,84,16,80,82,89,99,75,90,25,75,21,70,38,96,0,51,34,22,87,75,96,55,18,57,77,76,74,85,21,3,36,27,87,84,92,14,45,44,64,15,9,10,24,86,86,97,40,85,28,34,18,66,60,88,58,78,21,15,62,67,37,54,10,31,41,8,63,35,70,44
9107_3,78,68,60,43,92,61,17,92,23,71,43,92,78,39,87,89,31,4,53,34,3,44,15,43,28,64,25,18,40,35,31,74,25,40,59,38,33,33,68,57,4,42,100,80,11,5,81,4,50,11,26,86,29,64,27,22,11,10,67,94,79,11,87,61,86,67,7,73,73,79,67,58,65,98,57,4,96,1,15,25,5,86,56,33,1,84,29,82,40,24,76,28,39,92,61,24,71,28,81,57,49,73,10,81,10,87,78,22,32,76,7,93,95,25,71,88,87,98,85,61
9107_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
9108_0,50,22,8,55,83,11,81,18,68,24,4,29,46,86,54,86,88,4,53,66,9,25,84,38,63,8,79,18,7,12,25,40,49,41,20,79,56,95,9,3,28,50,72,22,85,82,12,3,68,58,39,23,82,84,5,56,47,27,34,46,92,66,98,58,62,23,59,64,79,24,57,100,76,55,97,96,46,1,90,100,84,27,53,6,48,83,99,32,53,66,54,10,14,98,56,91,0,24,68,5,7,34,1,46,98,1,26,72,16,91,86,44,73,63,93,11,52,92,55,14
9108_1,87,47,84,37,95,24,78,64,34,29,41,96,31,32,32,98,45,48,7,98,17,2,30,12,57,20,54,37,33,40,95,94,28,95,49,35,37,72,27,43,29,0,58,5,18,46,31,23,100,94,2,13,39,24,76,80,84,67,18,68,30,29,19,85,5,64,10,8,49,73,40,49,31,39,65,63,44,33,100,44,36,61,97,59,81,50,19,84,6,18,18,8,63,56,28,67,43,75,77,33,100,99,55,77,33,70,46,57,46,50,89,13,53,91,46,57,97,85,77,91
9108_2,46,84,6,85,59,26,90,56,43,20,4,27,83,43,65,31,76,75,16,74,39,15,13,20,8,96,13,28,95,5,78,75,98,53,10,61,63,59,29,63,98,67,70,63,50,43,9,5,46,72,76,31,21,24,42,73,9,10,66,25,8,52,34,18,34,51,100,74,50,87,93,67,70,59,7,96,4,45,76,50,21,9,64,10,51,66,94,44,49,16,17,17,100,50,43,28,48,54,48,22,23,5,44,84,38,32,31,22,40,64,47,64,57,45,45,4,81,70,57,97
9108_3,74,93,45,68,74,31,28,64,0,22,37,60,68,70,18,81,96,35,94,84,5,12,38,73,65,24,70,25,89,68,1,90,77,45,13,33,21,71,83,26,44,96,36,56,34,83,55,53,59,12,71,17,92,80,32,10,87,36,45,95,21,53,11,37,10,2,47,75,88,9,48,85,43,35,70,78,27,40,38,7,4,58,44,91,69,84,85,88,79,27,24,67,84,56,43,96,35,64,36,71,73,32,93,95,88,69,100,54,43,52,77,64,15,47,81,65,70,42,77,52
9108_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
9109_0,51,78,24,93,79,38,30,80,90,4,15,19,36,2,91,87,1,64,96,2,38,97,80,24,69,46,72,56,77,15,16,88,8,70,45,6,82,29,91,33,10,11,95,81,76,45,65,76,27,62,74,77,32,52,80,11,63,83,20,37,64,45,100,36,2,51,12,71,29,1,74,56,47,34,39,13,84,13,65,16,22,5,31,73,23,71,38,46,34,18,15,41,49,55,37,63,25,60,53,69,14,77,62,90,83,47,25,33,23,93,92,87,68,11,50,29,55,52,95,42
9109_1,34,70,45,71,32,97,1,39,19,76,68,2,43,85,46,78,53,88,44,1,95,20,68,75,72,68,77,3,5,53,5,53,5,38,43,100,16,53,86,41,56,95,75,25,75,36,86,92,23,21,13,100,94,70,67,94,65,74,6,47,66,96,2,6,77,74,24,35,5,82,4,97,100,4,86,65,90,84,69,91,42,5,43,47,42,96,57,91,60,48,71,83,31,82,97,14,57,41,73,96,98,95,63,12,88,22,17,55,4,79,97,78,90,86,1,4,97,93,9,88
9109_2,21,73,23,8,1,42,61,89,13,78,75,7,59,44,28,21,99,29,50,55,86,41,37,49,26,5,65,63,20,50,38,80,67,95,68,76,22,21,38,77,51,18,9,68,4,48,50,55,45,90,65,7,48,53,28,85,35,45,52,40,90,86,26,23,81,11,19,100,88,37,59,23,36,82,46,87,1,51,11,18,65,49,2,18,6,13,22,61,19,32,44,66,5,77,94,83,100,74,41,32,71,43,70,51,44,18,30,80,17,50,97,17,87,63,15,29,20,14,31,39
9109_3,50,31,5,75,63,36,57,14,28,37,17,65,12,14,9,13,61,64,74,24,34,41,58,87,91,70,47,82,34,91,71,3,6,95,3,90,29,81,88,88,100,18,85,89,39,90,74,69,10,39,25,44,19,84,52,80,57,58,83,32,25,36,22,48,19,84,2,1,55,20,5,33,49,76,23,5,0,28,18,68,65,85,89,42,100,74,76,39,24,16,71,82,45,68,0,5,43,29,30,99,66,41,35,89,90,79,42,59,60,54,24,53,50,88,45,51,41,14,73,59
9109_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
9110_0,8,50,18,86,41,24,20,90,83,6,0,8,94,14,92,27,13,90,37,60,82,80,9,57,60,60,76,92,10,7,52,94,60,31,15,53,96,10,30,79,11,90,94,78,7,84,20,25,58,92,34,100,82,47,76,93,30,73,77,12,63,37,51,59,85,31,14,95,70,49,26,37,83,89,12,80,92,8,33,38,39,67,47,68,9,71,3,92,14,51,95,60,18,49,48,62,98,92,28,62,9,94,39,49,43,53,13,35,68,3,74,39,43,20,1,94,75,96,21,47
9110_1,35,81,74,21,62,77,29,21,65,95,46,44,57,84,13,27,74,23,67,85,94,25,81,31,56,68,74,62,62,32,56,12,12,76,3,97,79,5,43,0,68,16,6,41,36,51,88,8,81,4,83,65,91,84,49,73,15,80,44,11,96,86,17,64,58,2,20,68,12,3,25,18,79,71,5,34,87,95,7,56,56,70,9,60,18,16,3,91,15,17,3,20,34,61,75,23,59,67,66,0,18,72,85,19,12,6,64,65,26,66,53,34,22,88,46,33,87,24,23,88
9110_2,72,97,36,23,85,92,98,54,67,62,69,88,24,81,29,92,17,98,42,83,26,25,48,75,10,24,87,73,87,56,79,6,3,78,100,78,83,66,18,58,66,2,9,76,87,51,32,64,36,99,61,41,16,32,69,1,63,2,47,12,48,75,79,50,34,27,42,74,39,32,75,56,78,50,33,70,39,11,35,86,19,98,1,41,8,84,53,26,15,40,29,86,37,72,95,68,79,37,28,10,60,41,80,96,87,84,97,23,92,48,40,88,84,94,86,9,45,2,30,37
9110_3,18,58,93,71,64,9,72,22,99,20,14,16,42,9,94,62,83,27,19,61,100,5,86,11,50,2,34,24,44,2,12,16,40,92,26,56,29,86,62,25,78,15,71,88,53,32,27,35,45,87,67,85,22,57,40,78,39,81,75,59,18,8,31,60,57,86,49,29,23,44,50,71,2,58,17,87,68,38,85,11,79,93,72,78,35,39,42,59,66,28,96,88,3,17,70,60,90,20,96,90,55,2,7,19,100,42,58,12,81,2,63,6,17,28,100,49,33,24,59,91
9110_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
9111_0,34,63,17,47,34,90,56,67,13,16,51,77,84,5,29,13,17,25,51,16,33,49,3,41,62,74,71,84,60,78,85,68,0,11,92,75,57,41,32,89,54,84,72,50,56,66,91,91,93,91,39,58,82,19,66,80,85,46,1,17,88,65,55,68,44,13,29,50,52,66,22,71,35,79,18,16,56,85,20,42,88,25,48,51,36,70,90,83,80,32,96,71,25,76,68,67,47,67,12,23,37,75,93,19,37,66,54,18,97,35,55,7,27,77,42,21,98,87,35,98
9111_1,72,74,55,83,84,48,99,4,9,89,48,45,5,90,8,55,91,46,9,25,84,45,15,79,38,12,7,14,29,12,29,67,46,34,72,10,29,39,40,22,98,71,22,53,67,79,39,78,29,30,2,43,43,25,4,50,37,90,54,58,87,83,54,73,7,76,88,63,2,14,10,53,81,39,52,12,89,99,73,20,53,55,69,33,79,94,28,77,61,72,53,32,95,38,61,74,27,31,20,81,11,24,38,86,49,64,100,58,73,23,59,94,90,14,58,11,33,8,46,86
9111_2,33,82,11,19,86,98,17,85,59,26,33,62,56,78,2,84,20,60,5,63,50,18,56,55,10,31,75,42,93,20,41,18,90,78,11,90,39,77,16,88,41,3,13,36,90,37,60,98,83,8,26,84,74,48,66,13,17,74,50,61,70,68,1,21,40,49,85,96,31,91,73,91,35,81,35,81,89,79,53,71,29,73,18,40,42,43,57,58,38,32,54,32,99,92,63,28,54,56,43,11,30,58,9,1,62,58,97,49,70,78,56,71,46,37,30,7,35,17,64,95
9111_3,98,96,64,18,20,51,6,52,42,10,70,43,23,64,69,96,31,81,6,53,43,67,45,23,75,57,13,26,99,36,13,49,50,14,19,19,18,65,80,41,47,15,58,59,100,45,46,75,0,78,94,8,56,1,54,96,59,5,57,82,21,74,94,31,79,91,94,95,6,35,56,0,61,67,42,89,18,37,80,88,88,42,80,25,81,13,80,62,43,58,28,85,78,10,60,90,7,4,95,17,50,70,9,29,87,31,51,75,5,58,36,30,69,89,99,69,72,61,60,58
9111_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
9112_0,99,86,93,67,4,12,29,2,58,61,69,18,85,32,22,95,18,15,92,30,97,9,74,84,100,81,42,90,80,14,67,14,41,29,88,6,87,0,84,50,90,35,25,80,92,97,28,41,29,90,72,87,79,67,99,95,77,67,56,47,14,86,22,35,21,73,49,64,8,59,77,22,79,53,63,5,45,59,80,65,67,89,9,64,27,86,97,72,63,82,29,55,2,44,74,53,47,14,69,28,52,31,18,20,90,48,10,97,55,87,71,85,60,29,96,74,96,15,48,71
9112_1,1,58,23,69,22,47,90,86,28,90,49,22,52,18,41,55,32,51,5,86,4,20,49,1,55,98,56,26,85,74,73,76,70,30,92,98,41,44,54,78,54,58,47,65,66,35,76,6,70,2,33,9,34,99,58,27,63,70,91,49,2,79,12,9,3,88,22,34,68,53,13,62,86,61,13,2,2,60,65,62,15,35,97,9,16,23,75,88,20,25,17,15,26,34,28,64,67,37,98,15,20,53,20,39,41,97,40,58,22,32,36,52,55,20,67,24,50,23,77,72
9112_2,73,85,12,72,76,19,83,54,52,17,97,3,55,38,82,59,57,17,93,39,74,7,19,94,21,27,80,69,18,50,48,72,64,33,1,29,12,5,83,83,49,17,52,11,74,32,83,92,49,78,52,9,19,63,93,57,3,11,11,17,1,71,93,76,87,64,88,54,88,97,23,57,22,48,10,48,29,65,18,16,70,4,94,62,46,27,0,35,37,52,1,23,95,57,49,81,56,21,37,21,58,50,19,57,2,2,47,73,26,47,43,13,88,45,86,40,73,49,29,15
9112_3,31,18,95,92,41,14,97,9,68,83,50,82,33,82,75,43,9,76,43,13,62,14,36,20,87,79,86,40,65,99,49,46,49,41,76,51,32,27,33,12,77,90,96,23,28,76,93,34,87,26,33,63,41,41,50,59,22,11,17,100,23,34,95,47,85,78,74,55,53,64,63,95,3,30,51,62,51,34,35,40,60,98,28,18,33,21,66,32,3,84,9,51,80,100,86,65,7,71,14,51,58,74,12,26,44,52,15,4,70,31,9,35,81,33,60,65,4,47,87,45
9112_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
9113_0,11,10,91,96,79,42,80,65,76,25,34,67,12,62,11,74,7,58,13,3,49,71,63,93,33,43,0,49,64,88,32,75,86,53,49,26,75,92,61,1,100,32,65,50,24,32,52,24,71,18,69,53,3,75,29,96,60,70,79,16,67,83,79,35,28,10,15,77,73,76,72,87,82,90,36,61,59,32,30,29,36,0,99,2,96,10,58,88,57,59,17,94,53,86,55,16,65,53,92,85,96,99,55,84,19,19,86,76,77,35,83,64,19,30,88,48,4,46,50,11
9113_1,59,36,26,56,60,56,55,78,67,94,65,83,35,54,39,19,27,67,46,80,25,35,40,33,38,79,23,96,32,73,74,47,90,5,61,54,91,82,2,83,17,40,35,42,88,10,12,96,4,54,4,5,66,49,46,92,36,17,79,44,12,38,61,68,87,68,17,7,68,82,59,32,40,14,19,43,18,93,65,41,87,95,20,83,5,30,58,31,35,100,56,32,49,39,49,89,78,7,72,64,90,84,66,2,74,36,45,99,87,98,11,33,23,74,41,73,84,81,13,17
9113_2,76,58,83,49,81,2,44,97,6,20,100,81,96,32,53,10,41,67,77,89,16,39,74,64,42,58,62,68,34,0,71,67,97,100,9,14,64,6,24,72,67,43,63,92,74,80,39,17,47,51,20,71,65,86,67,74,84,68,48,57,94,24,5,74,37,48,69,46,78,7,76,60,19,67,79,26,74,57,47,89,6,14,83,71,32,14,27,3,95,26,57,10,34,49,54,58,82,94,60,23,40,50,5,37,83,13,15,59,53,60,20,27,82,27,63,80,48,97,98,0
9113_3,85,78,10,66,42,96,15,5,36,19,1,46,37,98,27,30,31,68,29,9,14,46,46,78,90,93,40,99,64,26,93,31,98,67,70,99,59,39,23,90,85,98,95,24,51,95,61,28,93,83,20,75,26,85,10,62,61,80,27,96,83,68,81,70,52,82,30,80,87,69,76,22,78,78,60,17,85,55,99,94,99,5,90,59,22,63,7,100,71,23,91,3,35,55,40,57,70,67,17,77,14,0,43,0,53,98,65,6,55,28,83,25,91,26,7,78,14,61,91,91
9113_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
9114_0,41,75,93,31,62,48,71,62,51,62,72,86,96,50,59,50,94,10,13,48,48,35,66,73,5,3,78,9,1,8,45,79,6,86,63,4,53,27,93,83,18,80,99,50,96,95,5,31,61,55,30,96,92,63,33,18,98,73,79,13,9,30,64,27,98,68,90,44,90,34,93,71,46,49,42,88,0,50,26,34,24,52,78,47,18,95,10,41,21,54,39,17,39,17,38,15,47,47,20,9,74,58,81,13,44,26,83,29,82,90,68,53,17,45,69,38,96,24,100,71
9114_1,9,37,73,92,95,14,53,79,14,43,61,67,9,5,39,72,86,67,51,23,34,28,63,4,92,91,38,34,23,85,61,56,1,33,12,38,26,46,50,64,36,78,28,17,74,68,70,33,66,52,12,57,45,67,89,76,95,82,48,99,44,5,22,63,85,19,100,23,9,38,68,61,58,38,83,33,61,6,17,55,62,25,19,57,63,73,21,86,44,95,41,9,89,10,68,86,33,89,18,97,66,18,22,27,59,71,13,58,86,47,82,34,60,78,60,9,67,25,53,58
9114_2,63,33,27,95,64,22,100,19,23,28,92,94,2,48,35,75,48,8,28,51,26,23,25,67,74,0,64,6,14,99,88,99,23,29,82,60,41,78,11,28,71,30,30,10,83,60,4,78,1,23,0,57,21,82,53,11,21,55,86,22,38,96,84,93,100,0,40,80,72,71,15,57,14,93,62,83,98,32,89,92,90,94,50,33,85,38,30,70,80,82,7,51,38,83,46,9,13,91,27,42,45,42,22,18,69,50,11,43,22,20,89,74,100,10,60,33,79,0,42,12
9114_3,88,99,60,48,23,17,86,69,40,10,19,62,42,99,44,61,59,45,35,28,65,61,96,41,44,100,97,18,55,55,53,53,82,89,94,59,28,50,16,19,67,96,79,92,68,7,52,3,66,68,56,69,58,83,37,29,61,98,99,6,91,61,55,24,31,48,12,56,62,58,78,42,86,48,88,51,81,75,67,29,40,57,64,30,69,40,21,78,51,36,70,87,35,58,25,40,92,100,71,94,91,44,42,37,78,38,43,60,86,15,85,5,8,90,82,50,45,36,22,75
