P,[2016-1,2016-2,2016-3,2016-4,2016-5,2016-6,2016-7,2016-8,2016-9,2016-10,2016-11,2016-12,2017-1,2017-2,2017-3,2017-4,2017-5,2017-6,2017-7,2017-8,2017-9,2017-10,2017-11,2017-12,2018-1,2018-2,2018-3,2018-4,2018-5,2018-6,2018-7,2018-8,2018-9,2018-10,2018-11,2018-12,2019-1,2019-2,2019-3,2019-4,2019-5,2019-6,2019-7,2019-8,2019-9,2019-10,2019-11,2019-12,2020-1,2020-2,2020-3,2020-4,2020-5,2020-6,2020-7,2020-8,2020-9,2020-10,2020-11,2020-12,2021-1,2021-2,2021-3,2021-4,2021-5,2021-6,2021-7,2021-8,2021-9,2021-10,2021-11,2021-12,2022-1,2022-2,2022-3,2022-4,2022-5,2022-6,2022-7,2022-8,2022-9,2022-10,2022-11,2022-12,2023-1,2023-2,2023-3,2023-4,2023-5,2023-6,2023-7,2023-8,2023-9,2023-10,2023-11,2023-12,2024-1,2024-2,2024-3,2024-4,2024-5,2024-6,2024-7,2024-8,2024-9,2024-10,2024-11,2024-12,2025-1,2025-2,2025-3,2025-4,2025-5,2025-6,2025-7,2025-8,2025-9,2025-10,2025-11,2025-12]
623_3,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474
623_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
624_0,27,32,96,67,82,93,96,76,6,62,94,32,35,74,41,31,6,92,92,94,44,69,89,20,29,7,49,77,77,51,24,45,38,75,36,76,16,21,22,15,9,100,73,56,45,34,11,6,90,94,43,93,51,2,48,82,61,73,55,42,94,1,69,64,59,5,67,59,15,39,90,23,1,51,9,30,71,92,16,2,92,60,67,33,22,34,55,58,82,46,42,9,27,10,33,16,44,29,40,87,86,68,76,8,3,81,1,60,80,81,14,47,52,60,67,29,2,63,25,96
624_1,86,63,19,88,26,5,42,39,52,17,97,29,62,23,8,22,70,17,38,57,68,37,27,26,98,16,87,82,12,83,41,45,74,84,52,37,46,42,43,25,27,41,70,49,7,49,1,3,58,43,67,26,50,2,46,60,99,13,16,39,63,2,81,98,15,39,37,33,1,26,4,32,33,78,26,96,82,53,83,4,35,32,64,30,57,42,29,36,36,52,69,3,0,99,100,52,75,74,47,44,59,16,83,54,44,98,58,34,6,12,11,38,37,89,66,73,10,60,40,88
624_2,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455
624_3,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
624_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
625_0,58,23,72,83,39,26,9,22,40,82,67,25,57,32,90,59,51,57,81,46,51,9,69,66,16,29,34,55,5,60,89,31,5,52,47,85,15,73,9,61,48,75,46,60,50,12,34,82,17,65,84,52,24,2,42,72,16,14,33,9,49,58,9,30,30,30,63,47,100,66,46,17,63,53,60,24,3,95,95,68,13,66,47,69,21,49,38,20,58,30,64,69,25,57,80,82,46,18,66,49,26,36,12,18,85,39,71,0,62,61,67,34,94,100,58,76,12,95,32,47
625_1,35,92,62,80,90,3,39,45,34,2,4,46,68,1,41,75,96,94,33,73,91,30,23,76,81,66,26,67,32,30,85,0,72,6,59,91,59,84,40,9,28,39,91,91,44,41,52,38,97,66,21,77,79,8,75,43,88,7,80,82,19,88,15,68,94,75,32,79,59,12,86,100,0,31,54,6,55,52,14,68,65,41,98,86,48,61,63,28,53,49,94,0,0,20,93,22,82,23,47,44,1,12,65,21,64,72,26,31,93,46,33,69,69,8,55,86,80,42,88,31
625_2,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773,8773
625_3,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
625_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
626_0,72,99,85,34,16,78,52,24,82,25,21,4,49,68,75,81,76,44,80,44,48,20,95,0,75,10,12,10,93,90,29,12,77,70,47,97,48,90,11,75,72,50,41,67,57,76,76,87,3,96,39,20,68,43,36,68,94,39,11,90,92,37,37,12,26,44,27,47,36,85,47,24,41,48,53,41,31,10,69,51,42,74,0,47,89,20,95,33,24,63,70,10,73,81,66,96,90,37,94,86,21,64,51,12,59,89,28,77,13,72,70,68,79,88,39,26,30,50,26,30
626_1,60,57,96,82,84,23,91,93,67,14,39,65,28,19,77,22,37,13,60,40,60,11,84,89,44,78,42,96,32,7,15,69,80,77,81,66,67,70,7,76,89,34,65,57,12,15,39,89,72,86,92,13,38,49,66,35,23,60,82,63,68,12,13,64,46,7,86,42,49,12,68,31,95,29,31,31,81,95,14,22,69,5,46,83,45,77,10,23,100,22,14,64,95,32,22,40,62,33,9,45,16,32,66,0,51,33,63,33,77,20,15,49,22,56,38,0,20,19,65,96
626_2,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543
626_3,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
626_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
627_0,38,52,9,25,40,82,13,31,5,67,23,59,85,22,91,82,93,53,81,44,68,99,84,37,41,78,68,62,93,88,51,84,53,81,50,6,33,91,21,26,78,90,59,61,0,98,87,83,32,98,17,65,1,41,100,61,43,60,31,64,77,38,7,65,92,82,45,50,46,9,68,69,60,75,46,7,42,41,83,19,62,78,59,10,12,84,9,99,15,19,30,23,95,55,100,23,66,92,13,85,59,79,22,93,21,81,81,49,63,87,15,30,89,42,84,95,95,57,4,86
627_1,23,14,14,8,18,100,96,84,92,49,37,68,74,14,79,31,13,69,17,1,66,85,76,43,20,54,39,88,87,58,65,54,21,16,25,76,4,46,100,1,10,32,97,89,23,64,31,49,28,44,46,50,27,100,31,45,40,22,84,48,53,47,41,83,14,45,24,23,14,60,100,65,2,56,39,22,3,65,98,75,22,40,34,4,67,89,76,92,37,6,40,64,87,29,47,59,55,26,53,98,87,37,40,59,20,85,72,9,63,40,68,25,8,99,53,56,30,91,63,36
627_2,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141,3141
627_3,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
627_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
628_0,56,37,21,7,20,4,29,68,69,49,99,31,92,43,21,61,35,32,28,38,20,8,72,86,34,35,90,58,40,7,91,15,78,40,6,100,6,75,45,10,11,0,54,3,32,9,88,22,85,94,13,28,3,36,75,4,81,100,93,47,46,28,95,31,99,3,87,61,62,40,49,36,2,25,71,91,52,31,22,72,88,19,37,92,75,13,76,79,36,47,28,81,7,85,94,100,72,47,10,88,24,50,76,75,33,53,5,55,85,84,34,5,26,31,98,8,82,47,15,32
628_1,43,43,24,52,49,46,67,74,33,88,3,50,33,4,58,5,68,41,90,11,47,77,30,99,95,63,47,29,29,93,16,16,88,91,13,2,43,48,100,43,79,60,72,29,84,90,80,26,7,99,24,57,39,31,41,83,7,15,8,45,100,100,4,84,61,52,100,8,62,64,91,86,8,37,88,57,12,82,39,49,66,21,48,8,94,75,10,15,59,53,38,20,12,77,24,39,4,79,24,19,36,79,87,51,94,74,94,89,31,5,51,34,98,16,68,27,20,55,24,7
628_2,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376
628_3,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620
628_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
629_0,59,44,85,27,74,96,4,91,29,41,24,1,89,92,3,42,84,38,18,79,38,72,26,37,80,40,41,7,99,23,29,29,46,91,82,82,75,98,3,59,36,11,90,65,79,76,60,50,85,33,34,35,52,90,56,100,93,28,82,86,46,48,64,41,9,38,66,16,64,36,43,64,51,57,31,48,68,98,4,10,64,35,87,60,3,95,29,44,62,6,49,32,66,19,83,95,99,94,36,60,6,90,76,98,75,83,80,14,5,74,65,84,18,72,31,16,50,65,28,78
629_1,74,48,69,75,42,92,90,96,85,33,4,9,25,89,48,3,77,85,54,23,15,47,77,56,36,3,51,75,31,17,95,94,86,58,42,8,35,10,81,14,47,100,15,24,83,62,7,3,46,12,50,88,72,49,57,3,48,12,93,30,76,33,62,62,89,17,86,95,67,23,70,6,58,89,84,9,10,47,2,63,88,15,88,75,37,36,80,85,46,58,53,99,5,30,84,76,72,59,81,82,32,49,18,56,41,95,41,15,17,11,93,1,25,75,97,84,99,14,56,90
629_2,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415,4415
629_3,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159
629_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
630_0,82,35,24,77,59,83,14,14,92,54,49,48,25,26,70,34,27,99,47,14,98,26,63,56,36,76,56,1,24,98,25,36,2,60,91,20,5,88,44,62,100,17,70,86,25,76,83,5,21,77,50,21,89,40,72,27,65,37,28,98,99,69,11,48,25,5,54,69,63,13,72,40,93,13,43,90,95,77,90,61,87,26,12,86,43,60,60,27,79,19,96,37,83,98,16,41,80,24,74,12,98,54,62,98,41,19,45,83,54,45,86,94,85,39,2,78,74,75,54,58
630_1,25,97,86,63,73,82,59,12,41,49,89,69,28,36,2,43,5,51,50,30,57,45,48,81,36,43,91,24,63,42,10,31,27,5,18,66,82,87,28,82,74,3,34,59,1,17,97,94,20,26,52,85,63,82,11,52,51,8,17,35,52,14,6,39,72,86,44,99,8,79,14,38,21,67,29,82,98,28,73,87,97,86,46,67,21,12,14,96,9,29,6,45,36,68,40,41,4,28,2,99,16,66,8,4,74,30,78,48,43,29,97,72,42,63,14,87,34,77,36,69
630_2,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,4514
630_3,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187
630_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
631_0,34,36,66,88,38,11,62,71,0,31,95,41,57,58,18,27,94,5,87,78,54,9,18,59,17,28,99,15,1,15,86,95,61,92,87,26,58,29,37,37,90,70,69,53,77,16,51,57,30,76,44,76,78,26,30,60,98,66,63,8,73,29,41,13,57,0,87,56,12,19,55,97,89,24,82,88,94,69,91,2,47,6,7,53,17,45,14,67,96,8,3,28,13,77,12,26,13,79,72,71,71,100,12,86,99,91,13,95,78,4,78,1,58,31,60,73,17,25,69,30
631_1,38,58,9,65,38,97,71,4,11,34,43,30,30,36,77,41,69,27,91,7,45,54,30,3,91,83,94,97,71,13,19,19,6,48,3,64,56,69,32,19,62,0,26,32,18,59,25,85,39,57,41,29,83,94,54,49,65,41,51,44,42,45,54,62,59,4,47,74,61,42,18,58,49,57,51,87,86,32,18,57,44,68,68,18,24,56,51,83,84,37,48,20,37,68,23,71,63,47,56,88,2,98,5,97,33,37,72,87,41,83,4,32,13,62,8,53,21,66,15,54
631_2,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259,7259
631_3,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79
631_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
632_0,19,22,9,57,68,93,99,30,54,0,34,17,41,69,48,56,49,54,29,61,45,33,78,49,85,15,66,62,95,57,39,52,36,37,44,47,54,70,53,98,23,4,82,58,68,20,98,81,47,27,13,40,63,13,29,66,58,20,32,6,17,29,30,91,98,70,96,18,46,43,9,33,78,71,77,49,57,13,35,33,77,5,13,99,90,54,38,8,25,70,84,27,62,88,19,91,12,47,49,71,43,76,89,25,48,86,69,40,37,65,2,22,83,96,82,10,16,74,51,90
632_1,69,76,5,24,40,94,66,44,100,43,68,9,92,66,69,21,11,50,43,63,59,90,20,42,54,5,87,13,43,75,51,27,70,31,38,64,88,74,33,33,56,83,27,34,90,13,83,95,56,79,12,21,41,46,54,26,48,7,91,30,40,61,1,61,81,53,27,49,65,52,38,10,8,11,21,80,43,56,13,60,24,76,46,52,27,50,35,63,77,5,19,30,16,49,46,7,37,28,68,41,67,2,73,56,7,42,3,54,95,94,28,29,57,71,73,88,85,36,78,51
632_2,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552,5552
632_3,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320
632_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
633_0,45,3,83,29,100,31,86,28,94,65,63,60,78,8,100,42,28,77,84,94,74,15,79,19,94,49,60,75,61,7,0,94,77,98,30,42,82,100,63,6,23,60,66,23,26,89,50,60,96,39,39,22,25,62,39,5,20,27,0,45,35,9,43,38,66,61,82,31,19,92,66,59,38,75,90,91,100,89,82,70,73,77,84,62,65,80,23,18,57,54,86,90,81,63,69,40,8,45,92,97,1,20,38,9,77,44,84,33,16,98,32,27,80,15,54,95,85,67,7,75
633_1,9,49,67,16,49,99,94,75,73,94,57,99,40,52,67,17,34,55,88,5,7,58,36,14,93,1,64,74,8,54,4,86,25,67,58,5,18,94,15,91,72,50,91,88,3,40,40,96,34,83,58,72,38,2,98,87,74,63,55,88,18,20,22,3,28,100,32,63,54,78,40,40,42,37,84,45,31,58,41,100,40,39,42,73,94,52,34,98,23,100,1,36,33,41,32,64,78,97,83,49,90,80,5,6,61,4,2,1,6,39,45,18,87,14,41,80,88,29,90,8
