P,[2016-1,2016-2,2016-3,2016-4,2016-5,2016-6,2016-7,2016-8,2016-9,2016-10,2016-11,2016-12,2017-1,2017-2,2017-3,2017-4,2017-5,2017-6,2017-7,2017-8,2017-9,2017-10,2017-11,2017-12,2018-1,2018-2,2018-3,2018-4,2018-5,2018-6,2018-7,2018-8,2018-9,2018-10,2018-11,2018-12,2019-1,2019-2,2019-3,2019-4,2019-5,2019-6,2019-7,2019-8,2019-9,2019-10,2019-11,2019-12,2020-1,2020-2,2020-3,2020-4,2020-5,2020-6,2020-7,2020-8,2020-9,2020-10,2020-11,2020-12,2021-1,2021-2,2021-3,2021-4,2021-5,2021-6,2021-7,2021-8,2021-9,2021-10,2021-11,2021-12,2022-1,2022-2,2022-3,2022-4,2022-5,2022-6,2022-7,2022-8,2022-9,2022-10,2022-11,2022-12,2023-1,2023-2,2023-3,2023-4,2023-5,2023-6,2023-7,2023-8,2023-9,2023-10,2023-11,2023-12,2024-1,2024-2,2024-3,2024-4,2024-5,2024-6,2024-7,2024-8,2024-9,2024-10,2024-11,2024-12,2025-1,2025-2,2025-3,2025-4,2025-5,2025-6,2025-7,2025-8,2025-9,2025-10,2025-11,2025-12]
3162_2,34,53,100,86,30,27,85,84,6,38,94,11,20,59,27,54,81,44,90,96,77,24,79,0,65,41,10,35,17,9,57,76,11,91,35,67,76,86,30,40,73,22,24,83,74,53,27,23,40,95,73,90,61,25,43,31,92,26,29,18,59,27,37,20,70,43,66,2,88,82,75,61,99,57,63,82,59,29,67,8,51,62,61,89,24,67,20,85,8,24,30,53,83,93,44,12,80,74,49,81,33,74,62,82,63,21,78,9,28,56,0,80,26,96,51,76,87,3,42,85
3162_3,3,57,79,38,63,15,65,49,46,15,88,18,35,65,85,21,63,75,66,95,50,13,56,65,40,15,76,54,69,7,7,25,29,87,64,94,52,49,91,65,48,5,44,4,39,42,45,23,47,69,15,96,41,48,35,50,6,96,90,77,25,28,55,88,43,33,73,41,63,72,15,32,51,43,56,3,1,67,5,35,37,72,59,40,56,47,45,37,4,44,65,85,24,57,26,6,33,6,33,22,82,36,26,11,47,54,45,46,100,12,6,44,92,16,0,24,9,90,6,73
3162_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
3163_0,63,17,98,27,27,45,10,8,14,55,25,78,49,66,16,50,53,31,11,76,60,7,49,3,85,63,74,68,0,52,61,53,82,80,51,33,66,4,11,86,8,77,37,14,77,12,24,84,60,14,3,1,59,88,51,66,28,7,97,53,3,98,2,69,2,52,45,65,77,23,62,38,89,49,11,26,22,55,19,20,23,0,42,78,40,64,79,32,62,27,78,37,41,87,22,48,50,55,10,38,51,49,32,61,59,85,62,89,82,49,73,89,2,29,4,44,72,49,13,22
3163_1,99,84,9,59,14,79,36,89,68,15,46,54,88,32,18,3,11,26,61,23,19,35,5,40,47,81,58,61,88,95,23,39,44,87,71,10,29,64,68,79,33,22,97,98,85,43,23,97,90,21,95,61,1,50,38,99,46,37,24,70,56,0,38,7,82,75,5,58,17,24,41,7,92,80,67,43,73,91,14,5,71,7,28,66,83,62,8,10,80,19,89,61,34,99,40,16,61,73,73,79,93,2,70,54,79,44,48,74,56,99,16,15,6,14,65,88,15,16,45,97
3163_2,99,5,53,55,53,88,60,33,11,27,66,47,55,96,78,77,90,19,82,37,67,68,17,58,75,48,0,55,95,30,68,9,8,29,24,2,70,82,22,27,6,4,27,90,93,17,77,6,32,6,27,9,27,29,76,4,64,0,43,3,28,24,10,68,93,47,38,47,77,80,84,40,37,1,93,43,37,0,26,33,86,68,87,81,43,8,84,4,87,72,36,45,88,5,74,52,12,58,53,50,64,86,85,36,23,67,30,14,29,70,61,19,2,77,27,62,35,2,40,24
3163_3,23,58,33,17,44,10,4,50,32,72,74,4,92,99,22,18,62,82,78,70,35,22,81,60,99,7,74,83,10,29,40,28,9,67,78,75,59,33,60,40,3,72,91,31,64,48,53,17,22,92,40,97,69,39,100,1,38,79,34,58,11,43,88,88,82,39,12,69,51,15,4,18,51,63,11,34,63,97,47,4,78,99,13,16,13,97,48,39,79,50,37,9,68,53,14,50,8,15,14,87,11,83,49,52,44,63,7,77,98,77,49,90,8,43,72,83,58,23,71,79
3163_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
3164_0,93,3,56,82,24,91,40,30,24,26,64,23,93,52,58,39,29,17,12,93,15,97,15,23,34,13,94,93,91,91,35,68,40,25,71,29,6,63,2,11,54,80,54,42,10,21,60,57,50,42,98,64,18,59,50,52,32,6,7,83,84,46,93,52,24,10,76,65,30,0,37,3,82,77,36,13,62,44,14,94,61,42,34,30,2,50,64,65,40,65,66,27,96,45,15,15,87,56,68,75,59,33,81,56,65,69,9,25,9,53,4,15,75,61,88,42,57,32,15,56
3164_1,6,71,83,4,40,2,42,11,72,56,88,93,93,51,45,66,2,94,5,47,82,79,82,70,38,25,99,92,87,53,69,4,78,11,34,20,4,0,64,51,42,89,70,57,81,84,46,32,27,88,89,37,74,68,72,78,7,64,3,60,96,38,9,7,71,21,0,81,66,1,90,10,43,52,55,45,96,18,71,82,16,56,83,70,67,72,17,96,88,81,80,4,55,69,32,58,3,89,8,69,66,87,78,90,74,12,76,88,19,99,73,11,89,49,74,100,98,63,57,89
3164_2,43,33,17,82,37,59,84,16,4,65,35,55,46,30,4,73,11,93,73,31,30,27,50,89,27,89,44,83,10,80,1,3,24,78,93,26,37,96,11,73,62,75,87,75,86,82,34,100,67,1,68,20,80,71,46,97,23,34,77,12,48,37,88,26,76,54,5,24,44,43,38,41,94,13,23,93,34,24,76,49,86,36,58,23,34,25,64,42,46,86,50,18,18,65,81,92,66,36,34,49,84,3,98,3,58,39,99,50,72,74,37,17,50,31,50,76,57,100,38,86
3164_3,5,4,56,67,11,46,1,0,48,81,43,18,57,77,39,74,72,59,65,37,33,57,51,50,94,100,32,22,61,26,89,29,19,3,86,91,86,62,89,35,50,93,14,93,95,65,53,98,45,84,98,21,73,4,10,35,92,14,89,78,41,30,4,4,12,92,65,24,22,52,3,100,94,19,92,33,88,35,88,13,90,81,5,3,73,35,100,31,48,46,94,52,61,100,4,13,88,2,36,71,77,27,32,20,18,53,95,56,34,94,51,31,61,89,87,4,12,47,48,8
3164_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
3165_0,30,100,85,32,46,74,98,74,92,99,75,86,85,45,4,28,17,94,92,65,77,51,1,26,81,16,32,66,77,95,66,35,48,76,75,98,44,88,99,57,94,94,8,42,40,95,4,11,84,100,24,4,21,100,35,2,92,21,48,16,0,41,40,31,26,22,95,42,100,30,1,50,75,46,6,88,23,64,69,31,56,56,62,14,18,86,73,89,78,51,74,29,28,58,66,98,7,40,74,50,27,6,17,97,55,97,71,25,75,4,67,30,40,29,53,55,93,35,71,92
3165_1,58,36,27,48,99,98,75,46,33,69,76,91,63,84,51,76,99,16,42,84,38,84,97,21,85,58,67,42,41,62,46,39,5,91,70,29,65,89,77,36,26,14,72,24,4,100,7,50,23,18,46,96,29,3,84,88,6,7,71,4,36,62,28,19,5,23,52,68,79,23,52,25,51,33,1,14,86,42,20,50,50,62,63,91,80,81,89,37,98,47,43,38,13,36,10,86,93,24,22,18,93,23,3,24,61,21,60,43,56,23,22,55,73,55,73,80,2,20,59,85
3165_2,30,63,16,67,7,54,71,62,82,8,33,84,83,59,87,22,65,100,35,45,94,99,16,41,85,58,87,46,53,60,92,91,30,97,58,45,32,14,5,100,6,42,21,86,98,12,42,14,69,53,27,89,31,35,78,11,30,67,62,35,95,32,47,48,72,64,25,40,5,90,49,55,83,96,28,4,30,7,72,52,73,33,41,100,39,8,45,7,46,21,96,18,31,44,75,17,97,25,37,10,6,30,10,10,43,49,93,23,39,82,23,58,60,26,96,58,82,36,89,88
3165_3,6,46,63,44,88,51,96,80,29,15,25,99,27,30,52,28,16,61,71,95,40,44,7,96,86,91,62,10,97,36,44,74,75,37,49,94,14,14,59,56,29,57,45,74,51,71,50,83,4,94,79,72,24,8,77,100,27,35,94,1,47,9,52,90,21,38,99,39,20,88,73,14,67,38,37,66,4,0,40,71,24,15,99,75,52,0,0,35,82,53,5,78,33,25,98,25,78,47,34,74,74,5,39,95,75,25,93,72,52,53,85,97,26,19,78,18,47,5,28,33
3165_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
3166_0,13,19,6,40,2,49,16,85,6,68,41,91,61,42,95,2,65,31,45,95,29,6,37,31,74,5,0,87,22,2,85,39,57,64,8,39,100,76,97,96,49,10,81,82,81,78,79,87,77,62,47,28,69,3,4,1,81,40,95,51,73,28,0,94,62,71,67,75,38,99,2,6,52,28,18,52,5,90,33,19,93,27,54,15,85,35,31,86,10,85,43,26,82,44,44,94,20,53,56,3,23,86,26,3,21,0,93,85,48,97,42,74,70,99,70,100,3,3,61,67
3166_1,37,83,78,19,13,89,35,26,48,94,27,46,71,90,99,96,20,89,1,36,27,55,91,19,56,40,34,26,87,36,94,21,99,41,13,61,54,4,94,90,79,18,46,16,93,73,44,48,63,93,17,68,44,43,95,11,44,46,22,45,66,54,38,32,32,48,80,33,30,91,27,65,25,68,57,39,10,38,1,6,65,45,70,25,91,83,52,79,30,89,61,40,28,21,92,30,100,28,15,95,28,38,82,64,93,70,65,73,82,64,82,32,36,65,63,85,49,24,84,44
3166_2,0,63,79,26,24,43,24,50,48,92,24,22,40,52,56,11,87,56,85,39,39,64,67,62,65,39,69,35,14,22,35,58,1,27,100,55,6,31,1,42,24,3,69,0,66,0,45,6,52,49,73,71,24,49,46,5,82,51,50,0,9,44,38,66,99,71,83,37,34,20,25,24,76,96,45,81,88,49,85,60,35,29,49,21,71,73,3,59,29,75,84,61,19,99,31,35,2,25,75,93,75,89,16,61,19,50,51,0,99,64,41,52,55,91,38,6,51,37,21,85
3166_3,52,60,76,58,31,41,92,37,20,68,31,7,76,33,90,45,65,4,27,68,30,76,18,76,92,62,47,45,21,69,9,2,4,74,38,47,9,51,62,85,93,32,99,40,91,19,5,17,79,51,52,85,24,5,70,24,29,21,68,84,94,96,72,26,100,49,30,39,23,58,40,100,35,40,56,37,0,50,92,78,28,51,63,25,32,64,52,95,65,33,7,92,86,61,60,20,51,3,51,12,66,79,73,29,11,95,92,51,49,45,21,41,39,5,21,73,25,1,86,13
3166_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
3167_0,44,27,33,49,83,73,45,20,15,49,74,80,25,14,19,52,91,99,52,11,98,35,96,23,29,56,4,3,38,37,34,88,43,4,63,92,70,58,98,61,93,64,83,26,53,2,48,72,83,3,46,2,82,83,87,55,61,18,95,34,79,45,65,72,18,100,29,24,4,46,14,62,47,13,23,23,15,92,12,63,47,19,55,1,37,7,29,44,3,5,41,84,56,57,12,45,79,78,3,71,61,23,17,5,34,94,96,72,81,97,41,58,97,89,91,8,89,25,97,63
3167_1,54,45,17,68,74,42,18,52,73,88,43,13,9,75,58,68,80,8,64,48,24,79,52,35,27,84,19,57,92,66,61,77,100,23,64,35,87,8,59,92,17,33,78,38,85,41,0,11,58,45,57,33,51,48,68,84,86,25,92,54,45,4,99,49,94,86,42,63,77,59,47,86,12,54,69,93,51,68,100,51,0,79,80,68,39,31,16,25,95,39,37,31,77,48,75,67,95,43,47,64,14,12,31,35,2,66,64,28,43,100,81,85,23,1,35,64,0,59,16,82
3167_2,24,82,91,71,15,7,79,70,21,4,96,1,8,80,28,9,100,31,3,86,8,37,19,76,9,35,76,97,97,30,61,87,61,22,57,61,10,18,97,100,0,43,74,30,6,41,89,0,25,63,64,73,7,48,49,96,45,91,25,10,18,2,47,29,62,47,80,21,57,89,47,44,22,41,47,21,53,14,93,14,50,47,65,3,81,100,83,49,2,96,73,39,45,86,59,93,88,47,43,87,53,14,48,37,38,55,18,91,97,56,72,23,31,1,80,81,47,100,17,22
3167_3,78,33,50,57,38,90,31,62,8,29,86,90,37,28,81,32,33,86,27,83,56,2,57,92,13,77,77,44,1,24,7,54,66,0,22,74,95,5,61,10,20,65,72,22,55,82,84,94,44,96,86,71,62,64,48,97,47,52,66,41,97,80,49,97,52,7,60,40,23,20,57,74,24,98,76,90,67,68,9,21,71,20,51,92,13,99,6,18,45,68,23,16,7,6,1,8,5,93,33,67,8,2,36,19,1,48,82,10,96,25,34,27,25,80,69,14,7,19,10,100
3167_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
3168_0,35,53,80,26,49,69,80,63,44,64,6,64,38,83,76,4,93,41,30,40,80,87,46,6,46,3,47,18,19,58,69,6,89,100,93,92,72,57,7,42,16,0,39,8,6,60,81,68,31,65,21,47,87,33,77,66,95,86,83,55,38,76,75,75,33,40,41,96,31,37,66,6,38,95,77,79,100,6,15,9,81,18,68,15,42,100,36,56,86,23,76,81,35,39,100,85,46,1,68,99,85,47,97,8,35,49,36,56,17,29,39,46,77,12,93,21,61,57,14,52
3168_1,26,16,5,81,79,59,31,40,87,82,68,4,33,39,2,87,79,46,69,87,84,51,20,97,30,40,50,57,86,10,75,41,47,87,45,98,46,11,79,51,51,17,32,26,12,10,62,77,21,7,49,41,68,26,52,84,91,23,79,33,96,74,31,76,82,67,95,60,75,61,28,47,63,33,98,72,95,78,48,38,75,63,65,14,52,50,71,65,64,64,35,73,37,52,6,93,77,16,27,20,41,97,80,82,5,79,19,21,62,36,96,75,26,77,76,41,87,83,32,80
3168_2,43,62,30,76,99,16,98,44,1,17,20,65,85,6,38,79,96,33,51,3,57,28,46,48,72,81,45,3,57,88,55,9,64,31,46,48,58,96,64,78,62,53,32,50,38,22,0,8,1,48,94,48,4,19,91,33,64,76,67,46,52,64,42,91,65,24,58,9,42,55,19,82,71,52,33,39,100,11,27,50,21,98,54,85,15,19,82,93,31,32,94,90,98,56,29,61,9,21,81,95,46,84,65,90,65,44,0,82,46,95,95,16,93,49,80,22,41,53,73,21
3168_3,45,98,32,85,34,24,30,80,56,18,73,75,13,77,70,32,4,69,31,0,76,59,49,42,91,2,17,3,21,36,42,9,69,77,6,89,64,54,68,32,57,37,11,55,32,57,0,64,17,57,93,34,72,99,84,33,83,44,52,39,88,73,35,66,45,71,59,91,47,55,2,92,94,91,93,81,11,76,98,80,4,22,96,99,97,0,66,15,98,30,30,45,1,65,5,87,86,15,99,17,66,29,82,86,79,20,23,65,13,48,15,12,24,58,45,51,72,80,32,9
3168_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
3169_0,26,61,51,45,90,56,24,20,12,55,74,50,99,30,24,30,65,44,34,5,91,95,65,31,44,67,5,79,4,50,95,88,32,80,1,11,53,37,53,88,2,36,71,60,67,95,62,100,68,9,72,26,95,38,48,88,99,87,26,92,43,60,13,83,84,55,15,34,43,100,8,63,57,3,65,99,96,72,20,58,46,3,34,100,39,32,47,11,40,46,29,13,75,46,68,23,41,67,7,89,79,27,30,27,2,3,52,3,91,43,79,77,42,58,41,7,29,65,97,66
3169_1,80,56,92,98,90,67,80,45,79,20,39,88,69,28,6,69,50,92,2,81,46,41,91,19,80,46,100,96,56,18,15,14,17,22,7,73,98,36,51,25,81,52,53,68,17,61,62,90,82,70,57,47,17,41,45,4,98,99,22,89,92,3,13,98,47,45,50,73,37,89,56,7,90,0,77,28,23,48,46,42,29,36,93,73,57,70,1,31,72,19,50,48,12,100,82,20,16,35,39,74,70,5,75,30,78,63,57,15,85,30,87,17,10,1,8,98,34,53,63,0
3169_2,19,70,55,33,36,61,66,84,71,96,43,14,95,63,45,91,76,17,72,39,26,55,68,72,33,62,17,81,62,55,62,94,42,29,23,47,98,23,37,93,84,50,55,64,82,47,18,0,11,47,39,32,27,92,42,29,59,68,4,53,33,12,7,23,40,79,95,66,66,23,38,58,21,21,71,2,94,50,34,18,25,36,32,96,0,24,7,33,7,53,51,59,24,18,96,73,55,81,90,59,98,40,25,10,77,77,60,71,67,33,99,40,61,3,8,42,50,34,21,19
3169_3,20,69,61,32,45,24,85,93,23,19,30,82,73,89,82,1,38,72,37,8,2,87,44,48,97,60,33,73,53,94,31,68,63,12,58,54,57,40,70,41,36,99,85,51,96,78,99,88,54,69,90,35,72,70,45,9,85,30,81,36,11,91,49,94,0,96,84,50,5,68,74,56,17,8,92,95,60,82,41,84,70,23,38,88,35,71,40,91,65,14,95,92,51,98,82,73,87,44,52,21,4,60,19,49,3,67,88,99,65,87,15,62,100,34,28,68,66,49,95,58
3169_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
3170_0,80,22,50,34,60,22,8,37,15,84,83,16,67,68,31,13,82,35,4,7,25,23,15,68,42,53,56,96,78,36,5,93,6,14,50,43,82,49,64,5,39,65,47,72,19,56,79,78,61,25,80,0,64,2,50,49,21,25,31,6,85,29,20,19,35,8,39,50,37,4,55,9,72,5,69,14,61,11,19,54,85,69,16,8,64,15,40,69,85,5,48,54,55,0,90,82,84,92,35,84,30,38,77,88,71,66,40,34,68,23,15,61,92,82,67,39,60,23,40,63
3170_1,14,46,51,5,9,70,12,64,85,55,79,40,59,28,90,20,49,21,97,15,86,77,89,51,78,90,40,82,18,30,47,78,88,83,26,23,62,40,11,55,19,21,70,66,3,46,11,45,38,75,9,57,92,82,48,87,91,53,70,7,53,60,1,36,56,46,48,88,54,6,58,26,7,28,37,6,19,93,32,92,60,5,44,60,5,96,77,49,13,71,69,54,38,61,91,10,48,25,48,2,100,31,2,59,51,81,27,91,44,62,22,87,39,88,77,0,10,63,69,56
3170_2,31,75,71,16,13,53,90,86,49,55,10,43,29,63,90,43,51,89,94,67,19,76,70,34,48,10,86,33,50,92,11,95,1,61,56,56,23,9,66,69,7,13,33,99,92,67,96,96,37,91,39,95,63,49,2,84,58,49,3,29,29,18,50,80,63,58,8,35,59,16,82,7,4,40,100,12,86,19,28,61,16,44,29,53,23,68,56,28,10,90,31,62,28,24,100,1,94,47,74,60,37,10,43,67,87,97,50,42,15,87,82,95,13,29,15,56,19,18,75,1
3170_3,79,83,85,42,19,14,12,86,16,39,49,53,31,15,68,1,73,75,60,18,45,86,12,92,22,24,28,75,27,87,100,64,90,33,85,45,66,22,86,28,26,100,67,38,33,66,69,39,78,94,37,0,23,10,94,33,74,34,61,61,47,13,21,9,93,96,96,88,2,2,67,45,22,10,91,14,62,84,45,6,42,77,43,69,65,84,82,35,63,6,43,12,30,89,69,34,30,59,57,26,63,21,88,21,54,19,43,41,74,9,14,92,18,34,24,78,46,36,42,87
3170_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
3171_0,55,42,96,74,56,99,5,95,7,95,13,68,44,12,5,61,79,5,36,62,91,1,5,43,44,93,62,10,73,67,17,9,13,10,75,32,80,24,99,35,50,45,48,57,20,67,44,1,40,86,84,21,7,7,32,29,77,84,56,22,5,87,48,78,26,52,100,7,27,0,82,20,24,26,6,66,13,80,63,48,53,39,95,17,18,29,3,71,49,32,89,97,77,40,71,99,43,52,93,71,100,55,11,64,70,1,95,12,42,42,90,62,94,40,12,95,31,98,79,12
3171_1,60,86,4,40,13,34,48,74,66,39,3,99,55,52,7,37,45,26,60,15,44,42,20,17,55,6,19,18,35,70,90,96,35,24,28,88,21,4,4,29,72,11,21,34,2,87,96,6,40,39,100,28,70,1,49,17,28,8,25,6,8,91,94,33,47,64,98,21,100,65,10,40,57,89,30,18,55,54,60,74,16,26,53,21,68,45,46,72,2,5,81,2,56,34,100,34,59,16,26,7,76,67,51,67,2,0,95,20,79,57,93,98,33,55,85,37,52,71,76,83
3171_2,78,41,50,74,99,65,17,88,68,50,63,28,5,60,39,43,54,8,70,73,99,44,51,50,100,29,87,6,44,47,75,69,34,6,55,71,39,17,15,61,39,76,37,5,22,19,86,53,94,66,94,8,17,88,52,36,13,98,60,64,51,82,37,2,59,45,72,65,31,14,48,59,29,35,86,26,38,29,86,35,36,11,91,90,71,9,0,55,9,32,62,23,95,61,24,81,57,82,81,97,71,13,87,32,81,92,80,55,50,65,43,74,60,42,38,80,73,82,51,39
3171_3,17,7,65,62,18,70,86,5,24,22,29,33,22,83,9,2,9,72,77,45,85,26,80,84,40,47,37,28,23,96,53,28,20,94,57,0,0,48,58,58,47,63,73,94,34,52,67,37,73,96,77,32,32,54,46,52,6,65,48,6,23,54,47,30,39,3,65,84,1,37,5,23,22,58,71,91,77,13,56,30,10,50,89,19,79,99,74,38,90,66,18,13,77,55,54,81,16,23,50,3,23,39,10,67,76,26,66,20,18,8,100,87,83,45,6,73,86,45,98,41
3171_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
3172_0,13,73,36,46,97,63,76,65,66,21,90,42,15,43,9,75,84,39,44,92,54,57,94,0,1,54,75,88,42,91,19,71,44,38,49,66,94,100,49,11,62,48,36,93,29,55,40,29,86,21,96,6,55,29,67,17,14,59,73,13,62,56,81,40,69,38,4,98,65,61,51,6,10,77,80,60,39,62,31,81,37,78,66,6,95,89,36,49,46,13,6,39,52,19,97,46,15,64,97,89,5,76,8,98,82,27,56,99,83,78,36,49,65,72,20,65,17,93,88,96
3172_1,71,8,59,53,14,72,82,45,80,85,25,70,5,23,50,44,73,76,98,34,48,37,40,100,10,9,19,90,80,71,26,19,80,12,56,60,41,90,29,73,4,3,28,69,71,66,82,92,90,50,61,22,21,19,62,34,62,35,41,6,10,1,33,97,40,43,59,59,40,40,6,49,35,80,60,63,10,86,41,53,26,22,67,15,12,50,95,19,38,4,97,83,35,8,37,89,93,38,18,52,28,76,42,100,54,10,5,9,63,45,5,35,87,69,96,67,63,22,48,67
3172_2,74,72,65,17,90,75,100,83,76,53,33,84,56,5,45,23,22,98,28,5,69,64,34,54,0,39,96,45,85,16,72,57,71,64,26,23,56,100,14,98,92,24,1,47,97,77,15,56,2,98,40,61,90,1,21,0,6,29,73,85,20,65,10,100,56,36,20,24,99,37,95,34,8,19,7,16,89,40,82,22,47,7,39,56,48,95,60,7,35,65,32,35,74,69,87,36,59,21,41,55,18,49,15,38,54,85,5,63,17,50,1,60,28,69,60,79,94,52,16,23
3172_3,37,66,84,95,53,53,20,87,98,59,68,46,28,24,46,96,85,69,68,15,2,47,20,82,2,77,65,44,66,66,96,83,60,37,50,40,17,59,79,53,98,60,17,97,61,2,83,39,27,72,68,43,28,22,36,43,46,67,67,27,21,67,35,57,97,54,16,89,66,14,67,52,57,10,71,10,73,76,10,98,32,66,71,32,28,70,19,99,73,43,70,47,36,45,72,78,30,1,3,13,9,69,69,84,35,66,93,0,13,68,29,66,41,77,44,84,15,86,100,80
3172_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
3173_0,54,60,88,69,31,100,10,13,68,73,7,14,93,0,76,20,39,94,33,23,83,50,90,48,73,81,41,72,95,56,69,42,46,83,94,56,49,94,6,16,43,89,99,82,13,7,44,0,86,71,32,53,57,97,37,99,53,54,70,15,63,85,75,35,22,46,100,20,46,29,61,24,44,88,71,13,4,37,38,54,20,28,13,72,18,52,90,93,97,66,48,77,73,28,15,9,67,49,51,54,11,16,39,77,5,9,46,14,57,60,28,79,79,83,22,59,59,86,8,81
