P,[2016-1,2016-2,2016-3,2016-4,2016-5,2016-6,2016-7,2016-8,2016-9,2016-10,2016-11,2016-12,2017-1,2017-2,2017-3,2017-4,2017-5,2017-6,2017-7,2017-8,2017-9,2017-10,2017-11,2017-12,2018-1,2018-2,2018-3,2018-4,2018-5,2018-6,2018-7,2018-8,2018-9,2018-10,2018-11,2018-12,2019-1,2019-2,2019-3,2019-4,2019-5,2019-6,2019-7,2019-8,2019-9,2019-10,2019-11,2019-12,2020-1,2020-2,2020-3,2020-4,2020-5,2020-6,2020-7,2020-8,2020-9,2020-10,2020-11,2020-12,2021-1,2021-2,2021-3,2021-4,2021-5,2021-6,2021-7,2021-8,2021-9,2021-10,2021-11,2021-12,2022-1,2022-2,2022-3,2022-4,2022-5,2022-6,2022-7,2022-8,2022-9,2022-10,2022-11,2022-12,2023-1,2023-2,2023-3,2023-4,2023-5,2023-6,2023-7,2023-8,2023-9,2023-10,2023-11,2023-12,2024-1,2024-2,2024-3,2024-4,2024-5,2024-6,2024-7,2024-8,2024-9,2024-10,2024-11,2024-12,2025-1,2025-2,2025-3,2025-4,2025-5,2025-6,2025-7,2025-8,2025-9,2025-10,2025-11,2025-12]
248_1,46,80,34,27,45,8,9,10,38,54,100,7,8,14,8,34,78,82,42,40,15,39,95,84,51,59,94,93,47,2,58,9,82,42,29,64,47,83,27,50,49,16,98,12,29,88,46,91,57,63,47,13,52,51,29,35,70,93,80,18,42,98,8,100,67,70,8,28,95,11,96,75,2,36,44,90,21,23,10,82,58,43,13,29,63,32,73,74,46,2,54,43,71,26,75,19,18,56,36,0,34,32,68,11,22,100,39,35,96,5,16,95,93,12,53,70,22,73,9,64
248_2,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626,6626
248_3,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67
248_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
249_0,64,54,25,17,83,41,22,27,82,10,79,57,69,9,62,86,52,18,52,93,28,67,57,39,35,69,89,50,50,10,78,66,17,100,14,56,18,75,14,66,35,52,100,11,48,87,92,41,32,36,99,4,49,61,9,13,58,48,62,14,58,25,67,80,38,10,74,86,41,8,39,82,30,97,98,16,4,30,22,47,91,1,22,18,21,21,23,23,5,62,55,65,43,99,94,33,80,40,75,99,13,38,79,38,48,36,100,17,10,26,43,4,7,39,22,37,65,38,41,44
249_1,80,98,22,98,0,37,70,7,8,93,49,43,28,59,76,90,20,59,10,74,99,79,90,74,82,19,60,50,12,72,75,92,21,9,91,98,55,5,22,32,5,7,40,8,73,12,79,93,43,72,36,55,39,32,22,63,96,96,94,52,44,28,59,79,99,99,43,24,6,60,36,91,6,47,35,76,9,17,90,22,9,54,44,35,90,89,9,98,100,12,88,35,20,59,29,16,15,87,37,18,95,49,41,71,78,88,95,93,12,77,40,4,4,89,87,34,88,89,67,8
249_2,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245
249_3,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
249_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
250_0,66,92,81,77,54,69,82,78,65,100,25,43,64,59,16,64,37,78,67,52,56,39,40,85,28,34,82,92,92,79,19,16,57,16,11,23,92,73,33,84,79,93,36,46,14,45,92,77,70,22,11,11,99,84,3,8,41,1,2,61,54,54,8,32,47,82,68,49,50,96,6,68,66,65,19,31,70,87,76,57,18,53,66,56,92,31,34,85,57,8,17,99,57,84,11,68,15,23,24,53,94,12,53,87,53,57,85,79,3,47,93,66,68,11,98,44,22,94,36,58
250_1,28,55,80,94,83,4,31,59,57,1,69,53,3,7,86,2,92,12,62,100,0,52,46,87,26,75,81,66,55,46,9,8,8,30,46,52,84,58,13,52,69,28,72,88,12,53,46,48,74,63,4,88,82,40,72,73,57,98,92,25,69,20,7,63,95,87,93,92,5,40,94,9,39,28,9,46,58,24,88,91,86,40,26,31,89,26,63,10,14,9,73,58,41,62,58,56,18,80,7,36,17,47,98,62,25,97,72,92,14,20,73,49,11,64,5,30,61,44,3,42
250_2,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,4709
250_3,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261
250_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
251_0,32,73,0,61,18,48,87,40,37,42,51,65,83,71,39,81,4,5,81,54,26,16,3,7,73,56,74,1,80,54,51,18,99,67,11,26,12,55,42,96,91,87,11,46,88,88,87,2,4,71,76,12,73,84,42,71,4,84,62,18,24,36,22,6,53,71,0,42,96,75,43,65,58,69,81,36,58,30,48,89,100,75,55,24,84,18,75,33,29,64,97,22,70,61,91,57,81,56,90,7,14,81,41,98,41,68,57,50,75,65,20,6,50,88,19,68,80,40,84,16
251_1,58,29,10,34,45,0,50,19,5,69,87,28,52,98,82,37,78,20,95,67,29,61,29,71,30,14,45,7,44,16,70,30,53,82,34,43,8,95,8,87,98,67,100,3,66,37,5,94,78,92,80,56,38,4,79,49,74,70,61,50,75,69,76,59,18,79,18,93,70,59,93,60,72,76,88,12,62,43,84,76,6,16,30,97,0,53,48,49,57,40,65,87,61,70,54,15,70,74,42,80,40,33,3,42,89,87,43,9,83,25,32,96,23,61,81,79,87,31,23,25
251_2,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931
251_3,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109
251_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
252_0,23,95,9,22,92,69,60,4,17,35,48,40,24,53,43,81,88,80,60,56,44,97,23,73,12,48,91,18,48,18,15,50,0,3,65,15,42,32,63,71,9,2,28,49,66,97,53,10,83,10,31,45,67,13,42,64,37,50,62,44,59,82,47,62,10,19,3,28,64,47,51,68,12,40,85,4,55,51,50,19,47,11,56,81,29,99,11,57,7,22,10,56,61,98,31,43,0,13,100,88,90,87,11,82,46,84,52,85,26,11,29,12,69,42,31,28,41,39,95,95
252_1,81,89,53,84,11,6,94,37,84,5,11,11,21,46,62,72,90,42,80,79,74,90,24,62,16,8,14,99,36,2,92,36,13,92,28,45,28,19,18,47,59,100,28,14,4,49,51,6,8,32,45,14,12,15,20,43,1,49,92,54,44,96,56,20,52,99,74,52,62,78,4,27,77,23,99,49,77,40,5,53,88,93,13,46,2,91,33,94,86,66,51,75,28,54,62,97,68,8,74,41,10,53,9,91,95,87,79,44,9,74,57,93,75,33,6,77,50,16,89,97
252_2,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058
252_3,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
252_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
253_0,100,5,20,21,46,76,90,19,10,98,74,47,65,8,32,49,98,53,42,54,20,13,98,27,10,58,85,68,56,73,66,15,60,32,52,52,30,94,8,25,48,36,95,21,83,60,9,39,40,12,46,27,1,61,94,40,26,84,57,59,36,24,24,51,3,96,96,56,6,52,62,28,33,55,55,67,71,72,73,37,32,65,53,99,96,93,42,91,45,68,94,1,28,47,61,21,54,64,28,84,73,23,88,64,26,74,12,20,70,42,80,31,26,9,22,89,79,45,26,33
253_1,48,21,14,23,87,7,89,93,16,52,48,43,70,17,1,13,22,83,53,95,11,11,32,67,85,49,96,91,35,8,42,48,97,50,42,42,93,95,44,99,52,4,31,42,0,31,82,61,73,82,33,44,19,3,89,70,65,3,98,100,18,48,59,19,36,79,48,18,45,21,48,22,83,77,8,96,0,96,29,56,8,93,61,63,30,91,37,11,75,95,80,100,83,95,49,56,77,70,22,11,33,59,89,86,6,9,90,83,91,40,87,19,32,36,55,38,42,31,46,95
253_2,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,9857
253_3,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
253_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
254_0,3,13,98,1,90,10,65,34,26,91,8,65,70,70,75,2,7,24,30,24,22,35,39,100,11,29,84,59,59,69,60,3,51,45,37,91,2,67,88,56,22,89,83,70,46,11,67,12,18,19,42,37,95,36,33,87,17,12,92,85,64,66,93,36,99,50,36,2,19,75,40,86,92,5,44,68,35,80,16,52,54,30,93,3,78,90,87,72,23,100,61,49,66,40,46,20,55,94,85,96,11,4,40,6,40,62,9,23,7,28,100,51,57,48,0,42,44,100,83,71
254_1,79,41,18,54,10,30,83,69,85,80,44,98,97,81,32,65,55,85,100,59,25,5,46,71,51,81,69,66,17,3,81,98,27,22,47,91,77,89,46,71,84,80,22,48,78,17,95,48,36,14,33,67,72,74,63,24,57,83,95,92,62,78,32,70,78,44,80,30,86,5,98,12,28,16,91,12,98,99,48,37,37,83,5,17,81,89,47,71,64,85,91,89,34,92,27,7,34,43,32,31,11,99,78,95,37,16,91,75,56,66,60,71,10,47,33,91,84,67,80,88
254_2,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593
254_3,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37
254_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
255_0,36,74,80,59,98,51,71,15,38,58,82,89,16,83,75,96,92,64,42,46,90,97,37,52,92,10,74,11,50,3,83,76,38,36,61,21,85,89,7,16,27,40,57,50,88,0,25,8,27,39,50,53,23,76,74,77,98,83,82,7,24,65,34,83,78,58,45,6,85,83,73,2,78,30,48,77,11,83,71,22,13,88,7,50,17,32,13,46,74,24,71,93,24,46,26,25,32,72,31,91,57,1,27,14,7,71,9,6,68,10,67,29,1,62,14,36,73,16,94,2
255_1,48,93,9,87,100,4,32,40,83,92,18,23,2,61,14,68,43,20,62,79,69,4,91,42,22,50,76,74,11,8,64,21,72,46,59,57,23,8,49,65,85,68,23,25,18,35,46,71,0,73,74,71,45,39,58,31,96,85,53,6,20,40,12,72,38,39,88,92,80,30,58,36,89,45,97,66,73,23,58,95,11,76,3,21,96,90,43,41,47,10,26,82,90,5,41,36,60,94,26,74,61,29,43,16,26,76,87,62,0,32,96,65,41,68,71,100,48,61,100,94
255_2,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372,5372
255_3,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84
255_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
256_0,20,68,19,17,14,99,48,36,99,74,37,77,42,27,74,34,56,82,44,30,24,50,47,69,72,50,37,81,96,63,62,30,37,58,14,42,60,37,68,83,14,69,36,73,25,42,29,81,73,96,32,13,64,62,15,25,20,18,88,53,8,26,61,50,52,56,59,28,17,95,58,4,94,85,61,67,89,72,4,80,47,7,82,71,71,76,19,28,31,61,22,13,29,23,58,44,25,57,18,64,46,95,52,23,47,32,3,42,64,72,32,20,6,29,1,39,63,13,8,31
256_1,66,68,39,44,37,47,7,90,27,47,23,60,28,74,56,28,22,37,16,48,42,82,3,8,72,28,23,86,76,38,27,67,78,46,95,55,34,50,38,23,62,8,3,84,93,41,30,70,64,51,71,75,23,98,26,30,6,49,97,11,65,11,19,57,33,59,93,35,89,96,79,6,17,44,64,41,15,27,15,97,90,55,89,97,40,25,30,52,3,45,63,63,7,74,65,4,6,71,10,42,12,20,68,6,27,94,96,3,38,48,70,3,66,5,20,50,36,56,36,77
256_2,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295
256_3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
256_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
257_0,35,53,29,11,21,19,21,20,57,70,52,84,94,87,45,80,61,56,14,29,66,2,36,50,60,48,80,85,79,34,83,61,61,70,88,48,28,52,30,27,80,91,27,59,14,68,91,84,82,48,0,40,86,90,55,9,79,95,27,92,86,11,78,96,68,61,65,28,29,100,35,100,40,43,71,44,35,75,49,30,26,0,2,36,95,48,4,89,57,36,83,89,40,33,5,79,43,32,7,49,85,89,33,79,43,12,95,61,59,10,4,79,0,16,91,28,71,42,62,56
257_1,100,54,26,26,40,8,60,87,63,40,97,43,67,47,55,69,13,96,85,57,32,79,35,66,74,82,79,15,53,66,89,66,32,80,30,53,96,24,51,25,8,58,34,45,72,88,94,66,26,47,6,52,23,83,94,35,42,87,5,88,77,91,60,70,95,21,53,43,31,31,35,65,59,42,3,85,54,89,9,4,95,27,65,85,14,78,84,30,45,5,16,27,70,35,12,4,80,17,80,84,94,61,25,52,33,60,21,82,90,100,73,15,15,67,42,6,35,7,54,4
257_2,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558
257_3,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77
257_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
