P,[2016-1,2016-2,2016-3,2016-4,2016-5,2016-6,2016-7,2016-8,2016-9,2016-10,2016-11,2016-12,2017-1,2017-2,2017-3,2017-4,2017-5,2017-6,2017-7,2017-8,2017-9,2017-10,2017-11,2017-12,2018-1,2018-2,2018-3,2018-4,2018-5,2018-6,2018-7,2018-8,2018-9,2018-10,2018-11,2018-12,2019-1,2019-2,2019-3,2019-4,2019-5,2019-6,2019-7,2019-8,2019-9,2019-10,2019-11,2019-12,2020-1,2020-2,2020-3,2020-4,2020-5,2020-6,2020-7,2020-8,2020-9,2020-10,2020-11,2020-12,2021-1,2021-2,2021-3,2021-4,2021-5,2021-6,2021-7,2021-8,2021-9,2021-10,2021-11,2021-12,2022-1,2022-2,2022-3,2022-4,2022-5,2022-6,2022-7,2022-8,2022-9,2022-10,2022-11,2022-12,2023-1,2023-2,2023-3,2023-4,2023-5,2023-6,2023-7,2023-8,2023-9,2023-10,2023-11,2023-12,2024-1,2024-2,2024-3,2024-4,2024-5,2024-6,2024-7,2024-8,2024-9,2024-10,2024-11,2024-12,2025-1,2025-2,2025-3,2025-4,2025-5,2025-6,2025-7,2025-8,2025-9,2025-10,2025-11,2025-12]
140_1,75,89,55,99,45,40,32,1,47,92,37,87,34,26,72,45,69,91,56,82,10,69,49,49,45,53,96,5,56,95,7,34,69,37,50,60,10,42,53,0,21,5,4,4,25,29,40,64,75,18,24,38,93,84,26,38,74,37,6,37,42,1,27,92,7,72,53,12,58,96,78,85,94,98,39,16,36,6,88,11,38,50,66,30,51,21,48,33,37,27,80,0,20,34,61,45,60,89,64,54,7,22,33,18,68,6,46,30,25,48,73,74,35,17,24,54,5,26,6,92
140_2,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894,12894
140_3,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864
140_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
141_0,11,58,70,12,8,13,56,56,98,86,5,90,30,41,71,4,3,64,30,26,76,27,63,41,20,80,55,87,26,44,67,79,8,35,22,51,22,27,8,95,50,5,70,36,50,66,50,48,19,63,54,38,47,81,70,9,75,43,8,21,25,78,99,61,4,91,99,0,88,89,76,62,67,8,40,59,32,51,33,32,62,38,62,6,40,27,74,43,88,34,28,16,77,91,40,77,54,28,40,29,92,35,4,35,3,33,77,57,93,69,75,5,31,33,23,15,72,63,62,93
141_1,21,16,94,51,35,83,96,17,34,59,95,31,94,69,47,22,17,97,77,31,10,26,70,15,24,98,47,84,94,22,97,76,13,48,0,30,31,15,42,57,69,41,6,23,76,98,26,75,82,41,42,95,49,36,25,26,98,82,54,62,63,46,48,49,58,23,94,4,78,61,41,86,3,27,79,44,21,20,95,88,83,80,63,39,19,31,18,71,42,20,19,37,75,2,58,45,32,38,94,49,53,68,66,75,9,47,33,98,50,18,100,68,57,6,38,82,22,66,15,0
141_2,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264,37264
141_3,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115
141_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
142_0,38,22,2,67,31,68,55,36,91,11,20,68,70,46,5,55,45,76,13,35,69,21,7,30,0,41,23,70,32,27,78,12,76,99,66,42,84,47,32,50,53,68,26,66,79,68,57,45,73,44,27,44,49,7,50,19,27,66,27,4,15,2,13,96,65,97,37,9,11,50,5,100,72,30,58,83,91,71,14,7,50,30,97,100,57,81,72,87,42,66,68,17,7,15,4,11,78,55,86,5,4,20,80,35,54,26,76,66,45,63,17,76,50,84,39,55,50,27,5,20
142_1,36,20,84,70,86,36,19,89,29,75,84,29,38,18,48,29,4,76,24,77,95,44,72,40,97,10,48,61,70,7,80,32,38,52,84,12,45,20,64,72,23,92,5,49,59,84,22,96,72,3,64,51,85,23,85,24,37,68,17,77,83,82,54,7,38,64,10,63,75,81,49,84,35,98,48,0,58,2,62,86,85,88,70,44,53,74,45,26,18,60,18,22,11,77,46,81,14,43,96,95,60,47,5,11,91,59,90,1,32,74,98,7,10,46,74,40,44,83,98,27
142_2,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706,165706
142_3,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370,30370
142_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
143_0,81,56,82,85,74,79,34,78,82,59,19,57,6,33,11,75,49,98,69,7,87,100,8,88,90,6,91,33,0,56,42,100,34,57,64,51,39,40,16,6,65,84,34,72,94,28,35,20,73,59,84,67,92,5,46,5,35,100,9,7,64,96,87,37,98,57,87,85,24,17,76,87,33,83,81,46,17,100,7,46,37,24,49,25,37,71,44,80,11,84,56,96,77,16,62,14,74,97,74,95,20,40,10,27,50,15,44,14,69,92,96,37,38,15,68,71,3,93,30,91
143_1,24,94,76,42,51,35,84,30,74,90,66,50,92,6,10,3,79,17,30,100,75,11,99,17,97,60,40,56,31,43,63,5,29,19,90,17,48,77,66,34,54,40,57,50,39,23,7,29,83,1,80,83,41,9,10,1,69,57,39,71,51,3,24,38,62,66,64,77,32,70,11,74,82,73,92,63,17,1,40,96,52,3,62,48,73,26,28,82,91,47,4,65,62,81,85,34,64,73,18,69,86,48,92,44,86,6,27,19,44,87,89,35,82,74,51,98,29,72,3,26
143_2,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,9803
143_3,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456
143_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
144_0,57,75,13,96,88,36,61,33,45,61,40,35,64,58,33,73,78,66,79,47,7,33,36,56,41,20,90,33,38,65,35,49,98,73,50,68,32,75,95,92,75,42,42,73,70,71,6,7,39,86,14,59,55,31,58,48,19,4,98,52,1,35,54,95,39,60,5,76,87,30,70,67,64,88,58,88,20,32,44,74,31,16,92,90,21,1,40,38,66,59,85,38,25,45,96,35,80,43,55,0,15,24,73,12,87,7,84,50,12,66,3,74,48,38,96,43,67,48,0,61
144_1,61,65,64,59,85,40,46,98,19,4,43,75,78,27,29,68,7,16,96,93,46,51,39,55,100,90,70,47,49,88,13,36,7,66,30,100,57,59,1,81,41,39,66,98,69,0,67,83,57,8,79,39,92,50,36,74,98,79,11,79,87,26,18,57,84,66,64,18,74,88,53,46,94,78,14,92,41,16,87,43,46,18,36,83,47,24,6,20,51,10,28,61,47,57,23,2,28,79,84,91,27,79,61,15,68,35,48,49,57,80,80,92,82,35,86,61,5,53,45,5
144_2,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054
144_3,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
144_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
145_0,12,51,78,74,39,31,24,89,26,6,61,76,67,11,85,39,52,42,85,100,67,59,36,69,72,87,27,90,33,16,39,82,83,2,70,2,47,46,91,79,98,16,13,96,64,39,10,53,46,41,45,28,17,51,10,17,47,26,94,72,76,35,67,11,49,6,63,5,17,42,89,7,67,50,69,45,32,97,37,53,74,76,39,51,81,27,43,79,28,48,99,28,82,26,100,22,69,30,23,39,77,69,86,91,89,75,46,9,93,64,17,63,78,38,68,36,72,100,49,91
145_1,18,98,84,90,26,21,78,65,98,80,49,47,44,13,98,69,92,2,32,88,11,24,78,57,20,31,39,1,32,59,82,81,14,81,71,69,15,52,56,93,40,65,4,28,82,0,25,80,74,59,36,48,2,31,88,20,32,0,20,92,94,50,73,75,9,71,8,49,4,27,54,55,69,70,47,15,65,91,32,60,39,41,30,62,92,88,97,55,49,64,97,17,83,25,88,61,95,91,90,84,17,41,33,96,23,50,87,24,83,15,23,39,70,79,22,56,10,7,6,91
145_2,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629
145_3,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93
145_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
146_0,68,70,0,97,98,95,81,56,79,87,65,20,85,14,6,55,71,11,27,82,42,33,75,63,0,22,17,19,12,66,54,72,62,40,61,45,99,46,40,79,58,98,84,1,53,36,99,80,95,84,41,61,66,57,13,11,89,36,87,69,26,25,73,87,32,58,44,94,10,25,57,70,13,78,15,20,3,77,33,24,61,75,88,64,27,36,52,24,9,82,14,95,73,30,45,73,43,57,78,69,31,22,52,39,98,23,32,9,85,6,78,13,73,61,28,89,82,53,5,9
146_1,75,28,93,70,10,40,7,32,75,70,26,84,26,15,20,64,56,10,92,87,51,20,2,2,62,49,9,23,15,92,15,70,33,52,0,2,22,3,36,58,75,65,37,62,29,91,56,85,80,17,84,21,10,28,25,66,99,27,69,69,54,94,18,64,12,25,51,62,67,13,48,86,76,69,83,79,63,9,17,62,68,0,79,37,75,96,90,38,14,42,13,42,37,96,44,50,66,92,94,14,16,8,81,33,51,39,82,98,81,20,21,90,23,44,37,58,70,59,37,24
146_2,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766
146_3,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
146_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
147_0,92,63,98,44,56,95,64,55,38,82,93,55,45,64,33,49,12,27,76,17,10,41,89,7,50,1,56,87,52,60,87,44,83,84,29,91,47,16,46,42,42,98,79,82,30,57,26,47,89,24,61,79,39,0,86,66,97,19,29,64,40,84,61,100,71,20,7,16,53,2,62,54,99,72,48,3,88,62,69,83,59,29,14,42,19,88,68,22,11,87,17,67,56,41,76,27,56,5,42,31,70,80,40,33,44,62,79,38,54,31,60,28,84,50,33,91,3,78,44,18
147_1,7,99,85,74,33,39,77,83,19,99,38,83,5,100,56,93,100,63,32,64,4,72,6,87,44,56,47,28,18,86,100,32,21,75,5,38,74,97,80,69,87,10,48,45,19,67,9,64,75,97,93,6,60,82,89,41,45,33,1,28,78,34,60,7,11,59,54,7,37,16,13,58,16,26,25,23,42,99,29,95,25,60,55,21,69,75,2,22,78,14,60,66,78,9,43,63,76,78,84,40,51,94,33,47,84,2,87,62,46,5,89,13,39,23,66,37,79,20,26,25
147_2,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602,9602
147_3,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234
147_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
148_0,3,29,67,25,99,31,7,47,98,90,63,34,71,29,58,7,81,0,84,91,45,53,23,61,20,16,37,97,47,8,62,55,30,19,76,69,28,2,19,58,71,33,32,46,35,80,97,28,77,79,57,60,82,5,17,41,34,78,1,22,63,6,93,69,38,58,80,39,39,60,3,26,81,72,61,12,25,52,74,34,69,91,95,86,6,61,78,63,44,7,71,51,11,72,31,59,48,89,14,61,96,59,41,30,63,65,66,78,93,29,9,25,7,21,5,54,92,17,17,89
148_1,27,76,49,12,96,38,94,25,55,71,38,97,25,96,69,57,15,19,95,9,99,11,95,91,17,30,80,44,24,52,60,23,72,18,66,25,64,25,10,71,71,47,39,79,65,59,25,21,10,5,12,28,24,20,85,64,29,42,76,14,49,53,6,15,23,7,76,49,92,19,99,25,77,92,58,20,18,99,74,98,47,29,44,45,40,64,20,82,53,97,82,66,28,80,0,31,95,63,100,79,29,81,82,77,16,7,70,13,98,93,97,56,47,54,11,58,80,64,31,40
148_2,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781
148_3,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103
148_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
149_0,93,84,24,18,78,62,12,59,11,55,48,86,58,57,100,65,15,47,91,91,5,90,0,55,34,37,31,79,54,94,72,18,49,82,4,27,91,85,16,31,7,11,66,60,61,18,18,24,20,25,20,59,18,94,80,0,40,48,69,39,60,66,6,44,92,94,97,47,57,28,75,36,37,83,54,52,4,39,30,91,76,68,37,57,76,69,2,29,42,55,83,11,94,43,55,28,22,32,99,12,95,74,59,96,53,74,96,43,73,77,39,15,7,21,68,8,79,29,25,52
149_1,12,5,68,41,4,61,43,85,80,31,47,17,94,43,92,33,78,38,59,37,49,96,2,36,72,55,91,59,90,22,52,0,63,48,11,97,31,99,19,91,41,17,75,91,14,74,10,9,62,97,7,70,86,28,39,56,55,97,4,12,34,42,32,24,98,38,34,12,35,92,93,69,39,51,100,57,84,31,43,22,51,32,12,67,68,26,12,70,83,66,58,37,91,50,90,42,50,78,81,71,38,96,1,91,37,94,60,20,67,65,82,53,92,81,65,33,62,23,56,55
149_2,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249
149_3,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897
149_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
