P,[2016-1,2016-2,2016-3,2016-4,2016-5,2016-6,2016-7,2016-8,2016-9,2016-10,2016-11,2016-12,2017-1,2017-2,2017-3,2017-4,2017-5,2017-6,2017-7,2017-8,2017-9,2017-10,2017-11,2017-12,2018-1,2018-2,2018-3,2018-4,2018-5,2018-6,2018-7,2018-8,2018-9,2018-10,2018-11,2018-12,2019-1,2019-2,2019-3,2019-4,2019-5,2019-6,2019-7,2019-8,2019-9,2019-10,2019-11,2019-12,2020-1,2020-2,2020-3,2020-4,2020-5,2020-6,2020-7,2020-8,2020-9,2020-10,2020-11,2020-12,2021-1,2021-2,2021-3,2021-4,2021-5,2021-6,2021-7,2021-8,2021-9,2021-10,2021-11,2021-12,2022-1,2022-2,2022-3,2022-4,2022-5,2022-6,2022-7,2022-8,2022-9,2022-10,2022-11,2022-12,2023-1,2023-2,2023-3,2023-4,2023-5,2023-6,2023-7,2023-8,2023-9,2023-10,2023-11,2023-12,2024-1,2024-2,2024-3,2024-4,2024-5,2024-6,2024-7,2024-8,2024-9,2024-10,2024-11,2024-12,2025-1,2025-2,2025-3,2025-4,2025-5,2025-6,2025-7,2025-8,2025-9,2025-10,2025-11,2025-12]
505_1,68,53,20,54,34,44,57,48,80,50,72,28,91,66,67,37,40,31,16,86,97,5,50,49,30,96,27,43,93,34,55,72,92,50,1,97,1,35,25,77,39,77,100,43,95,82,14,37,20,12,19,47,79,33,62,70,18,22,42,100,12,22,47,31,53,48,19,22,68,0,94,63,66,70,37,100,69,100,57,3,73,28,53,47,60,33,24,55,100,66,15,46,18,46,10,4,29,96,80,38,9,80,10,22,45,1,15,72,78,24,16,37,23,29,48,17,57,11,56,42
505_2,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778,4778
505_3,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973,973
505_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
506_0,31,10,23,49,48,81,30,73,17,75,68,71,36,30,46,94,29,54,55,47,11,31,12,18,82,54,39,55,31,24,5,53,13,94,36,58,69,22,67,70,2,75,13,90,11,44,92,13,98,69,10,9,50,37,66,89,52,7,72,35,57,84,6,6,92,6,53,43,59,75,13,65,39,99,80,47,85,15,12,96,28,77,21,1,66,9,13,80,52,25,42,4,29,45,8,96,18,5,60,34,78,48,78,42,47,29,73,23,57,21,80,15,55,4,87,76,25,37,60,24
506_1,55,0,0,58,65,70,15,54,27,45,8,78,55,82,5,74,73,45,55,18,19,4,14,98,14,11,48,85,61,65,14,91,15,19,55,98,95,46,77,93,44,92,81,7,38,91,10,41,31,95,64,42,36,51,70,5,59,17,71,98,3,70,95,46,100,38,15,69,23,51,22,36,50,84,9,59,100,96,13,93,82,59,26,76,34,25,85,62,52,9,60,26,90,11,12,53,8,41,31,21,67,56,58,70,62,82,76,99,32,73,95,52,42,61,6,40,86,98,83,68
506_2,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580,139580
506_3,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465,25465
506_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
507_0,41,87,20,10,56,23,19,66,60,50,30,17,41,12,55,86,19,64,32,14,95,95,42,97,24,7,33,22,96,21,18,11,94,62,14,6,89,33,94,5,9,35,76,85,65,19,100,97,94,23,71,38,85,30,49,58,82,94,57,80,14,38,49,44,52,94,68,30,7,99,1,83,82,100,5,32,30,21,24,84,71,63,80,42,68,70,8,54,93,96,47,3,0,37,38,18,87,9,38,28,71,81,15,72,56,29,80,53,60,4,15,75,13,41,85,91,70,40,10,28
507_1,10,38,100,43,14,22,58,68,37,64,10,37,83,97,84,33,6,82,73,58,21,58,39,21,71,88,38,83,2,44,87,96,96,30,49,17,41,21,33,21,20,41,45,63,33,93,65,81,8,68,99,46,93,31,87,91,32,32,78,80,68,47,30,81,61,50,100,19,66,87,47,55,76,70,12,26,3,19,62,34,11,49,70,14,74,47,7,59,2,79,33,55,55,10,91,34,53,48,56,33,51,62,96,78,28,63,27,22,55,96,36,54,34,13,69,5,46,79,88,48
507_2,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376,14376
507_3,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236
507_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
508_0,54,97,31,6,3,77,39,22,22,86,78,38,58,76,80,52,11,58,51,6,66,44,81,52,59,41,47,14,43,23,32,37,52,48,29,28,64,40,36,46,24,39,59,4,2,72,27,92,89,14,56,97,77,77,12,78,15,35,57,12,46,39,34,26,89,38,6,3,14,24,53,55,83,37,51,93,98,85,77,35,36,12,79,53,86,2,93,99,79,61,44,29,56,28,19,59,36,61,41,21,10,83,71,24,44,53,32,67,22,3,25,63,51,71,11,47,57,16,96,21
508_1,91,82,1,31,85,29,80,43,4,71,42,72,39,15,58,13,23,65,12,97,8,59,83,89,46,85,36,49,83,30,90,72,61,55,3,21,12,48,55,52,68,57,66,97,66,41,75,65,38,100,0,77,14,99,0,3,52,68,84,67,77,61,67,20,95,2,89,95,40,82,5,64,57,65,59,22,32,21,64,25,17,76,59,58,87,11,48,34,22,88,81,22,76,0,33,42,96,42,79,89,17,91,45,65,87,5,88,82,18,12,23,15,17,67,17,13,6,23,78,27
508_2,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801
508_3,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679
508_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
509_0,39,46,67,68,91,73,40,45,99,15,73,9,25,82,2,12,95,53,5,64,27,77,69,31,10,73,68,59,29,2,42,77,43,10,67,41,76,33,69,81,65,33,32,79,59,49,59,12,45,61,97,55,66,24,56,72,86,88,33,47,95,32,64,39,10,5,31,94,85,45,39,78,29,88,61,55,20,99,79,74,79,49,65,28,43,17,38,33,27,33,29,93,35,6,47,44,94,39,70,1,100,97,5,22,13,77,50,33,68,25,10,58,2,96,34,46,19,89,7,88
509_1,5,20,40,29,59,32,6,43,99,71,16,98,15,34,68,32,52,69,22,34,17,53,3,88,48,38,25,40,93,63,7,39,25,31,54,0,29,68,60,22,11,53,86,61,88,100,7,42,38,3,89,32,37,91,6,90,3,81,79,13,93,20,71,46,59,49,11,9,87,73,2,84,29,37,54,7,76,14,2,63,2,60,24,61,76,59,11,83,67,90,29,32,42,52,51,9,9,91,89,44,56,71,79,12,42,49,87,9,49,30,71,75,62,50,5,8,98,55,72,4
509_2,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954,16954
509_3,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396
509_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
510_0,83,66,84,85,7,34,20,47,24,62,54,85,12,89,93,69,5,73,85,46,57,39,72,68,24,54,56,17,92,56,20,50,24,19,41,43,33,43,16,34,85,8,73,41,56,69,70,47,29,48,65,20,64,25,35,27,32,44,99,18,95,95,39,58,90,6,54,83,47,48,40,78,67,49,16,59,54,59,48,43,6,27,8,96,43,16,20,23,66,2,73,23,33,98,33,26,67,33,11,4,61,3,31,89,83,46,80,65,13,26,22,79,76,89,22,34,31,70,53,10
510_1,52,74,45,92,64,3,55,1,88,55,98,57,82,27,89,29,1,65,97,14,5,69,16,84,19,88,34,35,27,28,28,0,37,96,1,63,85,24,76,13,34,43,59,34,15,44,51,74,59,42,41,94,52,39,18,85,65,60,67,57,12,58,40,30,11,46,70,64,4,49,86,93,64,32,35,48,51,1,61,83,32,76,63,19,58,29,50,0,11,74,15,53,33,31,11,38,16,31,17,75,76,34,36,96,83,91,2,69,82,58,11,62,84,52,80,99,66,3,92,4
510_2,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721
510_3,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856
510_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
511_0,78,2,60,18,2,4,99,5,76,70,2,18,98,73,89,44,85,60,16,12,56,58,42,38,53,37,93,44,7,67,80,88,43,7,33,15,33,6,93,9,12,43,62,46,73,85,79,87,89,30,14,29,53,80,64,58,67,35,0,43,62,25,79,38,9,15,28,41,68,75,76,100,70,72,88,45,47,12,71,64,90,89,66,75,85,31,98,99,87,10,70,62,2,11,52,9,53,46,0,56,54,38,29,11,96,42,36,66,48,62,100,50,35,2,84,40,89,68,84,23
511_1,57,8,27,20,41,44,24,77,87,65,23,98,100,97,10,75,13,41,38,74,38,45,53,73,78,28,70,24,50,14,5,84,67,14,58,71,48,68,11,29,32,53,92,81,19,85,76,37,28,56,14,31,56,79,98,52,83,36,29,12,31,96,45,95,100,72,24,31,0,86,70,57,87,57,66,43,15,51,48,91,62,28,29,80,0,38,13,94,78,82,78,80,31,76,23,83,43,75,61,31,78,80,99,89,54,29,44,11,84,62,57,47,77,49,53,81,28,96,72,2
511_2,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766,11766
511_3,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576
511_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
512_0,50,62,40,58,58,83,81,7,7,18,41,22,92,20,68,54,5,70,1,14,61,40,17,24,75,82,86,89,99,56,14,82,48,33,46,24,36,63,96,43,54,80,25,92,99,86,70,61,54,96,66,0,46,4,50,87,41,12,39,33,43,85,94,9,65,68,66,45,25,19,12,84,15,54,57,83,25,43,34,43,50,98,19,58,34,67,93,4,69,85,47,35,85,43,53,60,97,74,92,15,98,71,52,86,59,31,94,93,38,60,73,6,43,89,61,27,5,21,55,49
512_1,49,50,90,80,40,38,24,86,36,23,14,51,84,100,7,19,96,52,34,11,26,38,69,77,74,31,64,80,49,29,69,98,6,83,69,72,55,74,15,28,2,25,44,92,76,2,28,10,30,34,9,15,34,84,91,42,71,4,93,78,39,94,59,54,34,52,56,56,37,77,64,22,0,28,70,75,80,9,29,17,51,45,83,26,72,72,84,18,88,80,59,96,68,6,56,8,48,50,43,29,56,86,31,81,84,92,47,82,20,76,12,80,56,50,16,90,93,54,12,19
512_2,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126,8126
512_3,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877
512_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
513_0,100,89,69,100,89,23,95,65,15,6,15,34,43,23,49,84,9,13,57,64,5,12,81,55,100,81,27,74,4,15,49,59,41,99,28,95,93,89,87,82,38,75,11,83,23,46,90,97,27,28,58,56,66,100,60,41,87,51,41,30,70,4,60,2,38,82,68,97,80,73,99,74,44,94,42,24,7,32,77,37,38,59,43,28,44,11,39,34,42,87,0,40,2,6,17,96,74,46,58,49,62,17,23,83,69,74,14,74,36,13,37,9,45,33,58,63,27,85,24,94
513_1,28,87,65,7,82,32,49,8,58,24,100,84,28,24,49,93,52,43,12,83,32,40,87,40,63,57,65,11,70,96,82,45,90,10,28,32,30,55,82,41,66,69,66,2,50,34,13,20,4,65,8,98,70,47,80,36,43,5,11,46,63,100,46,49,35,85,37,100,43,10,18,94,48,13,92,73,25,85,52,59,49,71,64,55,14,7,10,34,84,67,8,0,93,76,9,92,42,25,40,41,59,80,61,67,37,57,26,1,62,15,16,1,55,83,69,25,60,58,52,11
513_2,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012
513_3,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194
513_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
514_0,17,86,83,37,1,26,50,18,22,9,7,75,81,37,64,28,3,58,9,73,39,7,5,67,79,39,96,37,29,98,44,50,29,69,13,10,48,1,46,61,19,91,79,35,82,14,33,75,39,35,22,27,30,19,34,73,3,77,3,16,29,57,54,21,16,70,6,91,67,18,87,49,88,23,9,34,18,51,20,55,47,63,11,89,97,68,4,76,33,60,11,29,17,32,77,61,38,45,4,42,9,18,69,72,41,93,53,14,33,64,19,59,63,91,3,69,14,23,96,88
514_1,73,36,90,38,63,32,63,62,85,24,59,17,2,72,12,50,92,32,48,55,74,75,88,69,3,39,22,79,7,7,52,88,13,92,51,0,75,80,53,40,92,1,11,16,24,8,53,39,15,41,97,21,45,80,83,66,39,1,72,100,27,11,41,9,24,43,42,99,75,33,90,74,84,51,78,0,60,66,35,25,78,13,64,70,17,32,62,20,10,100,83,25,0,59,27,62,20,14,12,77,0,77,53,72,18,47,85,56,33,66,23,98,83,89,41,61,53,49,92,27
514_2,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613,49613
