P,[2016-1,2016-2,2016-3,2016-4,2016-5,2016-6,2016-7,2016-8,2016-9,2016-10,2016-11,2016-12,2017-1,2017-2,2017-3,2017-4,2017-5,2017-6,2017-7,2017-8,2017-9,2017-10,2017-11,2017-12,2018-1,2018-2,2018-3,2018-4,2018-5,2018-6,2018-7,2018-8,2018-9,2018-10,2018-11,2018-12,2019-1,2019-2,2019-3,2019-4,2019-5,2019-6,2019-7,2019-8,2019-9,2019-10,2019-11,2019-12,2020-1,2020-2,2020-3,2020-4,2020-5,2020-6,2020-7,2020-8,2020-9,2020-10,2020-11,2020-12,2021-1,2021-2,2021-3,2021-4,2021-5,2021-6,2021-7,2021-8,2021-9,2021-10,2021-11,2021-12,2022-1,2022-2,2022-3,2022-4,2022-5,2022-6,2022-7,2022-8,2022-9,2022-10,2022-11,2022-12,2023-1,2023-2,2023-3,2023-4,2023-5,2023-6,2023-7,2023-8,2023-9,2023-10,2023-11,2023-12,2024-1,2024-2,2024-3,2024-4,2024-5,2024-6,2024-7,2024-8,2024-9,2024-10,2024-11,2024-12,2025-1,2025-2,2025-3,2025-4,2025-5,2025-6,2025-7,2025-8,2025-9,2025-10,2025-11,2025-12]
732_3,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369
732_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
733_0,68,98,60,72,34,38,42,26,56,40,42,16,1,50,85,97,26,12,18,28,23,45,9,86,82,32,30,79,76,73,89,79,19,88,53,33,79,13,49,34,4,58,93,19,87,14,37,31,32,14,55,60,4,68,37,48,18,31,10,46,40,56,31,61,20,53,57,27,19,23,46,82,13,50,51,54,99,45,29,5,6,38,85,67,7,37,23,91,26,18,51,4,100,16,0,29,99,99,77,9,20,11,0,78,90,48,70,50,93,3,97,29,2,87,9,64,100,69,88,99
733_1,8,12,27,30,38,25,57,77,41,33,69,88,29,7,84,17,7,38,15,83,14,26,82,7,34,55,8,18,19,89,12,27,76,64,80,87,96,89,27,19,93,41,91,61,51,14,21,38,20,75,4,63,22,16,44,98,78,15,39,58,67,59,68,60,90,10,95,73,14,17,91,98,17,22,35,41,68,32,61,61,91,54,100,6,62,48,50,72,29,86,67,33,45,20,95,0,5,39,25,86,42,93,21,12,97,95,59,14,60,58,7,85,78,26,98,47,81,97,74,53
733_2,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,9854
733_3,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503
733_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
734_0,60,44,38,61,75,31,15,59,97,38,50,20,65,61,74,81,8,69,85,8,65,4,42,6,96,35,21,95,11,22,4,83,4,25,34,61,62,65,33,84,18,71,83,2,6,87,8,61,48,45,48,87,81,53,100,81,86,25,0,77,90,59,23,4,15,55,17,57,39,6,82,64,66,1,14,42,26,63,92,10,85,24,22,37,54,5,52,52,7,91,61,55,56,4,62,61,83,10,12,90,100,78,3,52,18,40,40,89,24,32,50,82,15,44,6,92,83,79,24,60
734_1,25,32,17,71,49,57,48,60,16,17,8,20,3,21,36,91,69,42,30,38,84,66,46,73,72,98,25,46,33,95,71,74,70,25,49,91,93,85,68,3,49,77,2,34,83,29,85,72,59,39,45,90,80,9,66,42,11,62,79,65,60,81,12,50,48,65,98,78,65,59,71,69,74,4,8,34,73,50,94,29,90,36,43,21,15,60,25,3,95,82,81,100,6,29,9,0,10,39,97,4,55,12,28,73,20,12,42,70,15,78,66,79,44,29,13,8,50,63,40,9
734_2,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426
734_3,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420
734_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
736_0,100,68,24,0,97,65,73,93,84,32,65,100,58,60,25,19,63,63,88,84,47,14,86,100,16,11,81,63,67,39,23,34,55,73,25,28,23,76,89,51,1,52,29,100,75,18,26,62,73,51,1,6,83,7,52,26,13,30,80,67,60,85,6,45,9,17,36,35,27,1,78,84,44,33,50,32,53,87,87,51,64,67,44,64,96,9,96,32,56,14,40,62,26,1,22,20,35,95,69,92,59,40,94,31,87,74,4,85,40,51,87,11,99,4,33,39,4,72,45,66
736_1,20,74,8,68,9,83,18,56,58,77,82,91,87,48,37,91,54,85,44,28,93,34,77,10,39,93,33,94,24,85,32,74,53,9,30,9,56,62,57,11,6,84,26,64,62,14,51,43,64,38,19,75,67,34,8,67,35,66,31,84,82,35,21,24,16,35,23,42,57,90,48,88,80,50,32,78,100,2,14,15,76,87,12,29,65,79,94,58,90,58,8,87,14,76,58,100,3,61,62,43,8,57,75,0,17,49,39,50,38,50,1,31,1,60,98,67,1,46,31,74
736_2,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864
736_3,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257
736_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
736_0,100,68,24,0,97,65,73,93,84,32,65,100,58,60,25,19,63,63,88,84,47,14,86,100,16,11,81,63,67,39,23,34,55,73,25,28,23,76,89,51,1,52,29,100,75,18,26,62,73,51,1,6,83,7,52,26,13,30,80,67,60,85,6,45,9,17,36,35,27,1,78,84,44,33,50,32,53,87,87,51,64,67,44,64,96,9,96,32,56,14,40,62,26,1,22,20,35,95,69,92,59,40,94,31,87,74,4,85,40,51,87,11,99,4,33,39,4,72,45,66
736_1,20,74,8,68,9,83,18,56,58,77,82,91,87,48,37,91,54,85,44,28,93,34,77,10,39,93,33,94,24,85,32,74,53,9,30,9,56,62,57,11,6,84,26,64,62,14,51,43,64,38,19,75,67,34,8,67,35,66,31,84,82,35,21,24,16,35,23,42,57,90,48,88,80,50,32,78,100,2,14,15,76,87,12,29,65,79,94,58,90,58,8,87,14,76,58,100,3,61,62,43,8,57,75,0,17,49,39,50,38,50,1,31,1,60,98,67,1,46,31,74
736_2,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864,5864
736_3,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257
736_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
737_0,87,9,56,94,65,3,54,77,79,14,57,24,96,15,69,96,85,74,93,98,54,94,48,2,33,76,12,14,78,23,71,10,23,65,44,99,65,9,7,54,16,39,73,72,55,43,16,57,57,95,64,26,18,19,81,93,99,19,31,87,61,56,97,5,16,13,49,14,23,35,25,78,13,60,82,44,43,42,70,49,59,69,16,82,37,46,17,9,15,5,26,13,71,10,86,6,17,100,56,82,7,93,5,17,10,82,17,20,93,88,98,51,43,35,97,58,21,20,63,42
737_1,10,44,1,25,100,16,27,13,89,84,50,25,47,50,40,10,23,40,5,100,96,0,8,50,16,59,72,100,37,82,48,44,61,43,83,67,79,49,9,59,98,8,29,44,51,14,14,58,73,92,49,81,94,57,0,39,23,9,71,50,96,9,60,51,83,0,85,9,26,2,84,51,40,71,12,34,55,12,20,17,11,1,90,15,50,23,47,53,30,47,18,24,78,24,16,65,80,34,88,44,61,55,97,14,79,3,49,53,99,94,47,0,19,57,68,18,25,89,41,77
737_2,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254
737_3,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475
737_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
738_0,14,17,98,82,61,75,36,87,11,68,17,94,86,18,72,70,94,15,95,88,57,98,20,78,30,17,73,33,29,22,49,36,27,47,29,26,11,70,42,54,55,38,4,28,48,50,59,37,81,88,22,13,74,65,77,91,9,15,23,32,73,28,8,94,79,21,86,64,41,33,12,47,6,29,100,33,14,98,69,41,30,22,79,6,60,92,28,59,44,28,98,76,46,53,80,14,79,60,53,82,98,85,82,6,69,41,67,90,59,1,10,13,95,98,16,56,54,100,78,56
738_1,72,99,29,47,66,45,32,3,40,61,87,14,17,45,100,44,77,95,8,39,38,97,83,12,48,68,98,98,30,21,44,7,100,33,16,46,31,44,0,42,48,62,35,98,61,10,81,71,22,15,54,53,97,26,96,38,79,19,80,19,55,55,44,86,28,67,90,22,18,1,79,12,21,82,84,23,29,10,58,85,75,80,2,46,0,82,5,37,6,19,22,86,27,66,75,13,32,55,33,1,52,10,12,14,39,41,63,47,93,41,42,34,12,72,73,46,1,21,31,51
738_2,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763,2763
738_3,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461
738_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
739_0,18,1,75,14,75,10,35,30,49,77,69,57,39,1,71,9,40,85,4,16,13,66,7,56,69,0,44,94,11,10,82,100,31,23,41,11,41,10,52,30,24,29,89,12,69,50,88,28,46,6,57,89,90,90,52,68,71,39,34,22,24,44,58,41,68,8,14,1,53,63,13,52,37,67,6,19,79,47,96,48,50,15,10,15,74,22,23,55,96,79,97,19,6,60,69,12,83,33,43,93,84,86,70,82,10,13,0,38,19,54,5,43,92,81,71,22,63,31,86,58
739_1,87,26,40,94,90,5,96,43,33,99,61,84,23,95,27,59,29,70,10,61,83,42,56,50,24,64,88,92,91,9,41,20,42,40,94,45,42,53,53,78,13,39,75,21,49,50,86,40,56,19,100,78,78,79,18,88,32,79,94,100,86,68,18,68,34,19,87,39,71,79,39,35,88,71,12,25,14,48,10,42,92,45,39,31,89,47,70,95,81,23,22,11,90,6,7,57,88,77,41,78,57,67,0,35,93,95,53,59,19,55,18,0,60,5,70,34,12,87,70,78
739_2,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359,19359
739_3,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316
739_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
740_0,49,84,99,38,66,21,2,17,47,83,43,51,27,11,44,99,17,86,25,82,78,47,59,55,73,34,25,100,41,64,33,2,18,97,91,17,22,32,70,45,51,24,17,14,96,34,69,79,40,25,65,6,95,71,6,58,42,86,19,97,85,21,86,95,30,24,83,38,41,19,84,37,53,99,49,82,42,76,28,64,85,45,20,89,11,88,23,47,87,2,4,11,13,33,19,87,41,79,60,54,98,93,72,19,11,74,47,8,28,89,34,45,46,11,10,48,80,39,46,66
740_1,19,12,57,17,82,11,16,90,11,54,76,95,59,12,79,9,86,14,40,84,12,57,40,79,70,38,92,56,17,89,46,74,97,34,82,21,78,24,12,56,83,16,45,19,8,23,100,18,49,44,63,73,3,3,23,66,56,38,36,33,98,4,49,7,74,82,87,26,5,52,50,56,81,49,11,91,8,37,22,41,42,97,55,8,53,44,5,50,18,33,64,6,16,10,82,78,8,62,47,50,22,81,55,26,74,76,10,80,95,19,88,49,22,24,75,89,20,70,15,37
740_2,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527
740_3,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117
740_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
741_0,60,33,63,42,77,57,93,72,12,99,46,29,41,10,13,5,15,82,43,73,94,77,14,14,89,10,66,6,87,36,5,44,98,50,61,10,61,84,31,64,30,46,87,55,44,1,96,97,72,84,10,43,12,70,19,75,28,75,89,14,68,60,10,95,32,33,90,84,78,4,94,88,84,10,69,83,64,39,80,57,6,90,88,59,3,58,72,90,99,11,78,19,71,18,77,4,39,99,63,62,9,45,42,69,65,48,6,44,32,76,83,74,50,95,1,59,53,77,80,20
741_1,64,34,54,55,52,86,44,85,85,55,24,19,56,84,52,100,78,75,28,27,23,5,37,37,62,10,40,95,5,44,57,80,1,79,31,6,54,72,25,47,76,56,74,13,37,19,53,3,29,95,79,46,43,22,33,34,26,64,27,53,91,83,33,85,1,51,47,83,20,37,17,55,54,82,87,17,6,14,89,13,92,87,87,45,67,94,35,82,52,38,46,61,51,29,96,9,4,25,8,87,85,8,38,39,38,31,23,96,21,18,79,86,47,28,99,77,19,31,80,70
741_2,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075
741_3,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135
741_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
742_0,63,32,64,22,48,26,25,37,50,67,29,3,93,9,62,21,82,34,62,21,91,92,25,24,9,62,98,77,41,6,28,30,76,26,89,34,4,91,14,98,62,2,76,56,85,23,79,53,51,64,35,56,84,21,54,59,61,93,75,65,40,22,95,82,38,82,69,44,70,78,7,23,42,5,35,88,58,69,26,87,65,87,3,67,94,100,10,67,59,88,70,49,42,95,91,97,49,20,80,78,24,45,73,78,8,20,94,48,87,90,39,95,34,77,98,100,38,76,57,100
742_1,70,83,81,70,92,54,41,33,79,62,79,71,25,14,24,58,3,37,98,7,7,34,48,59,42,94,7,22,44,44,31,99,67,97,79,82,85,68,89,11,98,78,6,1,1,42,7,4,93,3,56,63,43,25,43,96,59,17,40,70,6,66,33,42,58,46,82,82,44,36,39,60,40,34,82,26,52,18,7,83,27,53,52,78,4,67,87,26,31,25,82,9,95,16,91,63,76,3,99,35,58,8,27,43,41,29,67,87,65,94,34,64,60,40,59,61,87,96,21,18
