P,[2016-1,2016-2,2016-3,2016-4,2016-5,2016-6,2016-7,2016-8,2016-9,2016-10,2016-11,2016-12,2017-1,2017-2,2017-3,2017-4,2017-5,2017-6,2017-7,2017-8,2017-9,2017-10,2017-11,2017-12,2018-1,2018-2,2018-3,2018-4,2018-5,2018-6,2018-7,2018-8,2018-9,2018-10,2018-11,2018-12,2019-1,2019-2,2019-3,2019-4,2019-5,2019-6,2019-7,2019-8,2019-9,2019-10,2019-11,2019-12,2020-1,2020-2,2020-3,2020-4,2020-5,2020-6,2020-7,2020-8,2020-9,2020-10,2020-11,2020-12,2021-1,2021-2,2021-3,2021-4,2021-5,2021-6,2021-7,2021-8,2021-9,2021-10,2021-11,2021-12,2022-1,2022-2,2022-3,2022-4,2022-5,2022-6,2022-7,2022-8,2022-9,2022-10,2022-11,2022-12,2023-1,2023-2,2023-3,2023-4,2023-5,2023-6,2023-7,2023-8,2023-9,2023-10,2023-11,2023-12,2024-1,2024-2,2024-3,2024-4,2024-5,2024-6,2024-7,2024-8,2024-9,2024-10,2024-11,2024-12,2025-1,2025-2,2025-3,2025-4,2025-5,2025-6,2025-7,2025-8,2025-9,2025-10,2025-11,2025-12]
390_2,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335
390_3,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674
390_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
391_0,5,60,16,91,85,83,20,26,32,55,57,98,86,11,16,36,49,12,49,76,93,18,86,33,36,23,28,30,13,50,41,88,17,44,92,77,88,68,86,45,21,35,84,61,76,0,94,76,60,74,52,87,48,71,31,57,78,8,10,100,10,85,58,7,3,97,75,18,52,96,86,4,90,28,2,20,71,64,4,29,71,13,96,65,29,24,78,80,91,22,19,13,30,21,64,68,18,19,3,25,31,66,2,23,11,93,13,75,36,48,24,15,35,13,90,62,82,76,61,96
391_1,5,23,52,71,61,97,9,42,23,77,31,22,82,20,76,21,86,39,10,30,63,68,32,85,46,16,93,81,94,60,53,85,5,72,53,12,89,65,82,67,53,11,75,62,39,33,24,53,83,15,44,71,64,20,13,25,87,32,30,58,6,85,79,23,79,49,1,18,43,3,56,37,65,40,80,48,32,0,30,36,49,40,85,79,36,20,18,94,21,28,97,0,7,47,30,42,19,20,96,93,93,31,40,95,1,42,98,62,81,11,39,29,20,16,41,95,62,19,76,96
391_2,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540,7540
391_3,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459
391_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
392_0,21,9,10,80,7,2,98,74,66,97,70,78,77,21,78,93,36,78,91,73,97,85,42,4,61,36,54,24,56,38,96,45,62,48,7,17,20,77,41,24,44,42,32,94,3,42,21,6,50,59,36,65,59,72,84,88,33,5,38,79,13,64,81,66,90,35,93,66,72,66,26,55,88,78,54,72,67,41,85,76,9,90,21,6,84,69,26,47,59,20,77,12,5,45,75,80,39,97,61,83,56,62,18,90,72,9,35,96,80,63,4,5,59,22,55,41,82,45,54,36
392_1,39,55,36,49,70,38,52,64,39,94,23,91,81,1,97,64,30,27,94,2,48,49,45,70,38,54,49,87,56,5,99,73,67,23,74,75,74,86,90,51,81,35,46,86,58,68,75,91,49,85,87,8,97,33,71,50,86,63,30,88,24,100,30,95,68,47,42,42,77,18,16,27,87,88,40,63,59,3,9,38,23,90,96,94,13,5,3,70,5,51,76,95,97,79,6,0,8,11,49,79,68,45,58,58,37,86,0,99,35,91,82,25,6,78,48,12,71,23,50,67
392_2,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454
392_3,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396
392_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
393_0,5,39,55,41,14,90,13,58,80,76,68,77,37,37,49,97,80,25,92,36,62,83,30,59,48,84,78,73,15,32,0,90,97,11,58,29,62,68,24,93,99,58,97,59,78,81,49,15,7,90,62,18,36,12,87,53,96,35,40,18,68,93,70,91,62,0,70,6,6,58,69,67,13,55,52,38,84,15,71,48,92,96,72,12,80,74,6,80,96,8,27,37,78,81,24,93,5,79,0,33,7,5,91,98,38,37,27,76,61,50,35,51,4,93,25,71,60,35,11,3
393_1,61,45,82,82,18,79,50,59,65,64,31,42,92,33,22,73,65,56,35,43,0,82,62,80,42,97,64,48,4,57,97,33,20,20,66,40,46,79,98,60,46,18,29,99,3,44,26,43,70,13,50,52,30,38,87,87,40,63,96,20,9,6,43,22,86,30,80,79,48,51,18,88,56,67,33,97,79,43,49,67,47,59,20,37,61,25,38,6,33,70,72,10,91,27,74,25,29,15,77,10,57,13,14,52,51,46,86,16,81,83,59,40,26,43,77,98,75,87,25,58
393_2,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,9766
393_3,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
393_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
394_0,40,29,8,65,70,5,36,27,66,15,8,14,65,46,87,93,35,35,14,44,25,67,56,2,21,59,2,38,78,92,61,76,4,20,39,52,58,15,33,73,20,50,79,5,88,14,38,84,28,56,55,77,74,52,95,88,13,46,75,9,62,56,30,59,49,70,96,14,39,98,44,44,55,49,62,94,23,30,54,91,47,29,0,1,8,66,72,90,33,29,71,9,71,83,89,6,46,79,17,66,90,2,53,63,6,46,70,7,24,85,38,12,95,56,35,90,25,15,79,48
394_1,72,31,89,8,5,96,58,24,19,25,76,94,73,49,63,60,75,62,91,92,61,69,25,69,87,78,42,86,91,81,21,8,88,1,13,94,90,65,94,47,85,72,59,6,48,6,45,75,28,57,50,6,3,90,4,71,97,22,44,95,73,32,73,48,68,12,60,39,36,34,58,7,22,96,22,63,12,23,58,38,11,100,49,30,32,5,75,11,89,78,26,46,70,93,74,68,63,73,6,41,81,1,8,98,77,23,64,60,38,71,29,28,63,11,15,65,29,20,62,47
394_2,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771,6771
394_3,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178
394_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
395_0,76,47,52,35,15,46,13,99,96,64,87,49,72,18,20,72,8,2,26,7,44,30,52,55,38,44,22,86,58,33,15,51,67,80,98,64,66,12,21,16,91,79,74,72,24,35,47,90,49,86,39,27,48,73,77,93,92,5,11,41,2,0,57,5,56,66,52,26,23,78,70,7,61,6,24,41,100,83,94,3,80,82,64,73,23,48,50,59,17,17,25,93,14,89,57,26,19,48,81,20,73,75,28,17,86,63,63,12,20,65,52,58,29,62,70,81,43,64,98,30
395_1,100,8,17,36,76,36,54,98,42,24,88,3,24,57,61,63,38,73,83,75,56,89,47,79,100,6,4,40,66,1,93,30,18,18,41,92,56,98,6,13,29,84,99,41,40,55,58,40,9,24,19,7,25,4,28,15,78,2,97,98,66,96,23,4,28,65,44,80,13,56,40,37,17,36,30,45,66,24,89,76,45,75,18,53,90,48,95,86,35,68,92,19,74,76,39,45,61,95,33,77,76,93,55,41,85,92,95,63,92,78,16,74,48,78,1,23,83,0,100,23
395_2,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660
395_3,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71
395_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
396_0,50,11,45,22,85,55,13,7,24,23,53,54,12,81,88,96,33,34,97,8,20,84,82,19,16,67,27,7,5,50,95,8,79,7,31,5,86,47,29,55,87,76,99,87,26,45,12,49,92,40,25,40,93,7,82,55,9,94,84,58,10,77,99,71,72,68,63,82,52,30,87,13,52,20,95,65,37,82,14,97,51,57,27,15,99,69,92,71,68,40,81,33,25,36,7,1,29,15,36,23,69,95,56,11,49,87,68,12,29,82,78,83,70,51,4,10,98,3,20,52
396_1,64,9,62,87,40,19,6,48,53,32,98,23,97,12,26,35,33,87,11,41,81,60,22,18,28,60,51,19,18,48,23,93,6,50,85,64,12,43,88,97,93,71,14,85,34,83,4,30,29,14,14,17,97,19,4,67,46,7,3,25,93,11,34,35,92,57,50,25,51,64,25,83,20,60,64,72,47,1,34,88,44,18,87,20,49,88,88,9,82,37,89,46,56,27,27,35,21,29,34,7,58,48,3,97,68,40,71,43,69,81,71,74,96,55,66,73,67,9,88,32
396_2,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385
396_3,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389
396_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
397_0,32,16,2,25,10,22,90,13,57,85,0,72,55,14,83,51,40,67,58,66,87,65,71,5,20,7,39,72,41,94,32,24,69,51,4,22,11,75,69,10,100,69,94,49,1,42,8,30,7,86,99,54,73,9,76,11,27,30,38,38,77,14,49,19,99,87,75,98,51,45,97,86,97,65,50,65,31,89,16,1,39,53,20,37,66,89,18,6,6,58,35,70,29,78,20,94,82,21,98,69,12,87,33,10,29,97,59,52,86,77,87,27,90,26,33,81,82,6,32,52
397_1,79,17,94,16,89,53,52,50,17,72,56,19,17,94,88,78,22,15,90,99,91,2,28,34,57,81,87,66,73,39,77,85,21,99,45,47,3,78,84,65,27,97,75,17,33,16,31,13,24,49,89,65,85,61,57,36,27,11,96,0,8,34,18,63,52,1,1,36,94,21,75,58,34,22,24,100,94,93,55,67,46,41,46,83,27,76,73,44,44,15,1,42,31,17,71,72,78,24,54,16,88,60,31,95,11,79,28,74,72,73,98,78,49,91,64,31,94,85,93,68
397_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
398_0,85,84,73,86,10,39,50,52,10,87,4,3,0,65,23,5,7,41,22,60,64,100,42,2,15,9,53,63,68,87,8,80,31,44,68,75,15,73,72,25,69,78,21,32,32,72,0,90,52,20,18,51,14,13,12,72,93,95,99,9,76,32,73,31,50,89,5,26,12,21,77,53,11,56,54,73,25,54,68,79,60,20,7,65,0,40,87,1,75,49,50,41,13,3,46,67,60,95,13,59,67,77,80,93,62,28,98,55,46,86,99,97,58,51,8,16,22,40,85,89
398_1,6,92,91,1,37,92,69,20,97,4,83,72,23,62,36,89,13,13,62,60,24,90,6,33,94,75,78,69,99,33,71,8,93,26,26,75,25,35,57,63,92,49,57,7,51,89,28,11,75,60,68,65,47,63,100,27,54,64,90,49,87,54,4,3,97,13,73,2,92,19,50,26,68,10,61,53,20,32,26,85,78,84,69,8,46,52,43,88,43,22,73,31,6,23,58,98,42,35,20,11,20,16,41,62,30,1,16,46,95,40,51,43,44,99,8,71,78,50,72,47
398_2,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474,9474
398_3,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216
398_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
399_0,31,41,39,100,28,56,1,7,11,86,37,17,72,53,41,42,5,10,18,90,73,14,39,98,14,62,19,26,12,14,77,43,6,91,54,43,90,31,33,29,17,76,14,14,85,62,20,43,18,17,14,46,86,47,59,38,25,73,45,53,5,68,56,15,14,17,45,50,57,1,15,41,97,63,91,76,52,13,90,82,62,36,46,87,40,32,72,66,46,30,64,92,43,4,58,3,38,84,71,66,46,11,20,35,12,50,8,28,32,73,22,92,12,18,37,30,23,78,19,32
399_1,94,90,37,78,4,90,80,53,28,0,65,20,86,43,36,43,73,78,1,91,65,68,8,97,71,33,99,77,94,47,14,9,16,55,44,79,15,20,70,89,14,10,51,40,43,74,73,95,8,62,32,86,13,36,59,43,24,4,55,67,34,83,93,54,69,79,27,14,79,43,41,41,100,77,0,43,91,57,0,87,12,50,68,70,81,46,27,29,5,90,88,62,78,48,33,31,98,88,38,23,56,20,22,50,71,68,30,87,16,41,8,46,40,98,43,41,23,12,73,75
399_2,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436
399_3,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233
399_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
400_0,28,68,22,76,70,18,99,40,9,81,47,17,9,53,51,76,9,36,71,42,19,6,4,34,25,46,70,0,9,50,25,71,11,24,78,83,82,42,91,95,79,67,2,34,34,4,19,84,39,89,13,1,40,10,44,77,31,76,23,71,26,83,76,53,45,47,70,22,45,46,98,95,98,71,64,76,71,56,47,67,74,73,86,1,73,84,42,21,5,16,17,62,22,41,29,13,58,93,69,2,80,100,38,57,28,97,52,2,43,43,16,76,85,95,26,63,23,37,38,7
400_1,95,63,9,55,95,44,39,10,67,17,85,77,60,26,53,92,58,54,56,100,47,0,63,4,72,82,32,8,64,23,12,26,83,53,17,71,61,86,85,100,0,32,45,79,45,15,73,83,98,12,57,21,81,45,37,78,36,50,10,73,48,6,82,66,95,18,51,8,80,26,82,38,57,76,5,33,74,92,26,32,36,34,2,24,69,65,87,33,76,10,56,31,31,28,77,17,39,23,51,64,47,72,32,49,59,8,14,43,49,23,53,93,83,53,80,42,21,29,17,70
