P,[2016-1,2016-2,2016-3,2016-4,2016-5,2016-6,2016-7,2016-8,2016-9,2016-10,2016-11,2016-12,2017-1,2017-2,2017-3,2017-4,2017-5,2017-6,2017-7,2017-8,2017-9,2017-10,2017-11,2017-12,2018-1,2018-2,2018-3,2018-4,2018-5,2018-6,2018-7,2018-8,2018-9,2018-10,2018-11,2018-12,2019-1,2019-2,2019-3,2019-4,2019-5,2019-6,2019-7,2019-8,2019-9,2019-10,2019-11,2019-12,2020-1,2020-2,2020-3,2020-4,2020-5,2020-6,2020-7,2020-8,2020-9,2020-10,2020-11,2020-12,2021-1,2021-2,2021-3,2021-4,2021-5,2021-6,2021-7,2021-8,2021-9,2021-10,2021-11,2021-12,2022-1,2022-2,2022-3,2022-4,2022-5,2022-6,2022-7,2022-8,2022-9,2022-10,2022-11,2022-12,2023-1,2023-2,2023-3,2023-4,2023-5,2023-6,2023-7,2023-8,2023-9,2023-10,2023-11,2023-12,2024-1,2024-2,2024-3,2024-4,2024-5,2024-6,2024-7,2024-8,2024-9,2024-10,2024-11,2024-12,2025-1,2025-2,2025-3,2025-4,2025-5,2025-6,2025-7,2025-8,2025-9,2025-10,2025-11,2025-12]
11856_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
11857_0,37,42,41,92,79,84,70,50,94,33,56,75,69,39,4,67,35,78,83,98,24,13,54,45,73,99,74,19,87,10,30,82,79,65,32,76,68,56,21,88,71,19,86,56,39,11,88,67,62,65,25,20,0,3,34,9,84,1,40,19,93,94,34,2,44,94,62,77,61,43,100,87,1,74,89,61,94,7,16,20,34,66,79,0,90,18,88,58,45,20,89,2,68,42,87,46,21,91,83,77,39,78,52,20,79,13,23,2,97,74,39,68,74,52,51,0,69,78,77,20
11857_1,71,84,76,68,83,4,89,33,18,4,63,37,24,45,94,15,16,57,81,90,19,75,6,77,44,18,41,8,18,31,19,48,41,86,68,13,22,19,24,17,46,6,88,86,88,90,98,6,11,22,68,7,48,53,74,78,63,12,17,71,34,30,17,1,23,28,25,26,87,49,100,3,58,21,14,33,99,93,57,84,12,93,76,48,5,100,84,57,85,85,1,71,98,78,77,12,2,89,41,25,22,42,78,93,86,65,92,24,13,37,100,68,1,40,38,3,22,8,93,51
11857_2,63,4,1,91,97,45,27,39,59,1,69,32,68,98,85,3,99,29,13,29,70,15,70,34,35,29,93,100,25,89,61,52,87,57,64,61,67,47,90,21,66,8,67,82,97,90,16,21,1,5,5,17,68,74,42,30,70,55,63,99,62,27,77,17,2,78,10,4,35,18,40,78,33,62,26,14,19,8,59,23,68,53,5,64,51,21,58,3,70,94,78,3,55,4,70,7,37,9,66,29,35,66,85,97,64,76,22,12,0,23,26,65,33,77,91,86,75,28,52,79
11857_3,55,48,88,77,4,79,29,99,24,96,69,89,28,99,34,30,30,41,35,22,39,4,33,81,58,25,35,29,67,62,0,75,97,23,30,79,20,44,58,14,29,34,30,87,71,7,47,47,9,39,32,18,98,26,48,35,63,46,44,23,20,43,60,13,61,10,79,29,58,63,30,32,7,92,91,79,49,30,57,8,40,94,12,99,98,0,15,59,90,53,75,18,93,100,90,50,84,25,33,73,3,55,93,57,60,17,85,27,77,19,29,45,61,59,56,96,43,23,13,32
11857_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
11858_0,5,19,19,22,23,94,100,34,14,77,16,33,48,36,70,32,51,35,51,89,66,78,15,72,41,85,84,35,63,92,24,81,48,14,44,94,53,67,7,39,53,71,59,5,48,80,13,8,39,56,16,28,10,9,84,79,44,69,52,70,4,98,32,37,15,71,30,2,58,90,58,59,90,97,60,16,32,32,79,41,93,20,93,24,80,2,58,85,12,74,99,69,56,68,25,10,17,42,39,76,21,55,90,44,75,55,54,45,3,85,3,68,65,6,17,22,44,84,29,94
11858_1,100,17,71,26,51,96,23,68,26,11,74,12,44,2,75,49,14,18,26,85,53,89,69,96,30,24,15,72,87,11,79,25,44,95,36,78,6,56,13,36,97,19,4,6,95,5,1,3,76,20,5,57,39,23,39,28,44,86,89,87,68,76,57,56,27,46,35,81,35,88,60,50,23,18,77,24,16,46,46,10,71,54,42,58,47,58,63,46,18,9,75,78,85,7,73,43,61,92,72,5,70,67,23,67,95,35,32,11,93,33,13,42,51,8,77,90,80,80,45,99
11858_2,49,2,81,61,50,98,56,26,2,44,54,36,22,42,11,11,74,49,56,96,90,11,89,8,5,31,19,3,38,20,45,84,22,13,49,16,9,6,9,84,22,80,16,21,3,21,65,7,50,71,3,6,63,56,100,75,23,75,78,2,84,69,52,90,18,12,7,57,34,90,21,90,35,14,91,2,59,0,13,75,42,53,94,11,98,8,31,75,52,16,3,1,61,14,22,20,9,97,78,62,64,54,63,70,77,70,6,88,14,58,16,57,66,4,42,89,75,82,32,92
11858_3,47,42,98,41,52,100,22,11,17,13,82,79,15,69,72,6,44,93,83,93,73,34,44,86,12,7,50,96,52,41,22,43,99,21,28,17,47,70,97,2,58,69,22,25,36,4,57,73,77,62,37,75,98,52,61,8,45,58,38,79,86,39,13,95,17,62,9,24,40,65,13,77,20,52,82,76,6,60,43,83,48,29,77,2,4,16,98,20,27,35,59,37,10,5,4,65,76,15,100,28,40,32,52,31,46,21,98,93,71,67,6,25,46,5,9,6,33,98,65,99
11858_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
11859_0,93,89,83,38,50,17,25,61,51,58,44,56,33,5,37,92,20,22,90,16,29,18,76,64,40,5,5,46,44,1,9,80,36,81,58,15,93,79,100,37,85,16,61,53,8,84,49,83,78,13,50,77,38,46,49,40,99,20,9,2,71,59,14,26,18,9,4,49,33,9,13,14,18,9,74,61,43,48,33,67,1,75,43,82,50,46,21,48,25,100,12,5,12,65,1,16,100,42,37,20,36,78,88,8,29,83,19,48,26,5,84,83,24,82,100,92,77,26,35,90
11859_1,29,21,42,15,52,48,89,68,57,61,31,67,52,68,41,27,8,82,58,74,73,4,10,25,44,32,88,4,38,50,91,68,66,70,41,45,96,61,84,65,6,46,96,100,1,22,38,94,98,44,40,25,96,72,27,85,85,4,31,9,52,99,80,62,13,37,41,11,30,61,59,93,91,29,62,79,31,64,80,70,48,18,49,60,95,60,0,80,88,86,45,73,39,78,6,21,22,45,69,80,82,43,92,11,34,90,25,51,41,67,68,41,27,49,46,77,18,26,77,19
11859_2,0,50,38,75,49,29,34,16,10,24,43,27,54,31,27,37,53,36,61,82,76,40,71,66,72,60,69,88,5,7,27,99,23,47,10,46,57,2,88,88,79,13,64,10,19,27,40,35,83,67,25,30,8,33,85,63,75,25,25,82,45,49,76,18,67,62,11,77,81,80,51,7,43,34,62,56,59,7,22,13,18,15,94,52,59,28,40,41,29,71,12,31,43,91,84,93,57,11,14,69,28,88,37,17,85,40,15,66,35,79,19,38,33,76,82,3,45,95,20,67
11859_3,35,89,17,92,59,7,50,19,79,48,55,72,97,14,53,3,42,7,33,17,92,73,41,27,76,28,95,90,53,44,95,30,1,18,67,54,42,21,83,10,83,19,70,26,85,16,39,66,6,62,38,3,5,98,95,11,28,77,56,51,50,29,34,46,82,34,87,41,56,14,12,13,9,56,61,75,8,86,54,0,91,62,9,14,47,27,83,65,44,80,60,21,97,58,26,50,26,23,54,42,31,29,62,84,68,84,86,13,41,58,33,83,31,38,27,6,60,35,28,39
11859_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
11860_0,40,79,68,63,77,65,17,28,59,15,37,85,21,13,80,86,38,53,81,4,19,70,93,0,14,40,59,2,0,55,91,3,53,47,26,97,98,95,65,86,28,96,88,49,2,85,66,20,13,54,90,73,11,25,82,21,28,43,1,12,96,29,93,41,1,50,1,1,68,6,0,4,51,29,37,95,33,53,88,0,50,69,73,63,72,100,32,91,53,87,96,12,75,2,18,22,22,69,67,12,39,52,97,7,75,34,11,14,95,22,8,19,4,16,20,74,52,92,74,33
11860_1,57,28,32,72,48,88,73,31,78,57,0,80,73,59,59,81,23,15,87,80,49,82,98,7,75,85,75,35,28,33,41,49,55,79,48,75,16,73,31,17,99,63,2,61,9,64,67,97,52,56,28,61,94,50,42,44,25,55,99,37,8,34,95,58,80,18,42,27,68,24,18,93,80,92,0,48,63,45,50,42,68,73,97,81,15,95,96,32,69,70,63,91,96,88,48,45,78,81,65,44,83,85,87,13,53,66,91,33,16,83,49,40,0,32,45,83,94,66,100,27
11860_2,73,5,73,91,30,41,93,69,16,45,72,20,91,88,75,71,76,44,0,67,23,34,35,55,82,58,58,41,87,99,57,98,17,87,54,90,8,92,63,90,11,0,98,97,61,66,57,97,75,62,26,21,19,94,53,82,40,12,0,66,32,45,70,23,51,62,84,24,4,23,77,3,64,34,18,65,30,10,73,41,6,79,12,62,23,14,1,92,21,24,29,52,83,67,88,78,81,2,18,42,95,34,79,65,27,17,29,77,1,57,32,58,86,0,82,50,1,28,96,77
11860_3,46,38,68,11,73,84,5,89,31,43,69,77,1,76,88,52,6,31,8,32,27,43,71,69,35,83,42,38,75,12,35,41,82,22,47,93,67,53,59,15,0,54,16,94,34,21,74,86,10,3,48,5,57,80,48,29,23,61,71,46,34,1,88,32,78,50,59,74,35,21,65,10,3,67,22,43,94,74,44,29,46,63,45,14,63,31,52,45,44,31,6,17,50,9,45,100,95,67,73,46,19,6,76,63,11,63,99,34,87,32,11,74,46,67,1,37,85,38,98,19
11860_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
11861_0,16,22,76,46,98,97,21,2,15,97,51,38,27,80,58,47,29,61,17,86,96,67,15,43,58,59,2,59,20,28,79,5,10,18,81,20,48,14,94,44,68,94,27,33,85,8,3,42,43,11,33,72,78,70,68,15,96,52,36,48,67,48,75,89,37,81,69,31,74,26,16,50,97,96,52,77,18,67,67,84,4,64,98,88,96,56,34,53,38,68,21,36,86,92,91,63,10,21,84,38,84,96,73,9,9,51,24,41,87,79,80,67,5,54,8,15,36,66,0,48
11861_1,14,58,13,36,28,67,62,75,22,76,87,17,81,70,40,48,67,5,24,63,10,87,78,7,16,2,13,23,9,87,89,61,57,58,60,69,53,91,74,4,72,18,93,95,26,48,33,83,10,42,58,52,47,92,32,24,49,2,22,1,46,48,30,76,7,55,90,42,100,15,52,30,19,64,2,89,82,48,99,33,50,61,97,93,31,76,12,51,16,51,56,33,4,52,49,90,27,50,73,90,13,28,79,98,48,83,12,36,7,74,58,4,11,98,32,100,58,68,47,44
11861_2,37,89,42,19,90,97,98,28,73,14,77,34,85,73,5,46,32,0,4,37,6,73,68,88,100,31,87,64,13,98,29,73,68,74,66,73,75,96,26,84,33,0,12,35,86,67,99,60,68,93,16,1,89,48,67,98,93,54,31,78,35,63,7,93,78,52,65,61,61,34,74,21,79,52,23,20,18,90,82,70,83,18,21,100,18,58,52,83,67,45,32,36,78,34,44,57,23,54,66,13,55,97,14,63,31,55,81,9,78,12,27,54,11,58,73,84,68,34,19,27
11861_3,16,70,75,60,71,64,40,98,28,71,72,91,0,8,26,26,43,89,17,38,27,28,27,96,11,91,31,76,31,84,58,3,16,28,61,92,44,30,49,94,68,50,51,8,1,76,95,88,14,15,13,1,90,59,9,63,14,38,9,62,43,29,77,36,22,4,64,24,62,26,57,46,63,6,5,70,72,23,30,100,30,66,75,49,71,70,38,35,50,79,49,91,69,41,61,52,50,54,70,55,32,15,99,78,61,87,83,25,36,34,72,68,74,85,5,0,53,61,46,26
11861_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
11862_0,2,8,73,99,55,5,43,73,35,33,91,38,51,61,44,66,13,35,40,65,27,38,85,77,86,17,74,10,4,45,16,91,30,23,38,80,42,11,23,34,10,62,95,56,87,28,3,37,21,7,17,97,78,81,62,86,92,90,59,9,26,62,8,29,70,28,36,75,95,22,28,79,95,95,71,49,76,78,18,18,89,30,14,14,14,12,27,57,40,73,66,1,75,56,48,53,39,39,64,48,87,2,38,66,20,84,50,10,61,59,67,53,13,44,5,82,92,67,52,90
11862_1,55,80,74,100,77,20,27,95,91,42,11,93,64,79,75,15,27,2,94,51,85,1,97,74,92,73,31,66,78,13,96,34,75,83,40,18,54,69,64,7,51,75,18,46,95,100,94,96,88,65,30,33,85,100,91,94,32,12,51,58,72,49,69,6,76,91,23,14,59,55,87,87,9,42,31,44,88,35,83,78,96,67,84,12,25,2,50,50,79,17,62,46,7,25,0,59,39,51,92,44,34,89,93,95,97,97,43,37,27,84,0,47,64,81,82,60,28,42,97,88
11862_2,77,10,93,26,23,75,78,41,26,9,81,75,19,37,59,35,84,39,30,83,70,54,89,57,9,6,20,65,76,73,36,13,60,52,29,65,29,3,17,34,100,34,31,1,39,7,32,42,71,16,85,58,47,61,94,64,16,98,8,98,61,24,21,53,12,60,67,14,100,49,82,74,29,93,53,75,1,35,3,20,48,91,2,52,11,81,20,53,68,39,33,38,50,34,69,25,98,45,39,70,53,6,5,56,72,6,66,49,7,38,81,79,13,74,83,8,39,81,2,83
11862_3,70,43,76,66,74,69,50,76,47,24,20,52,17,81,94,87,69,19,59,9,28,91,47,5,88,96,68,10,40,53,41,42,6,58,97,14,75,67,63,40,83,79,34,68,39,81,55,30,25,41,34,98,76,93,20,14,44,36,43,27,17,100,41,85,34,8,5,21,30,27,41,38,74,45,67,16,66,76,57,81,46,59,67,71,81,3,72,20,22,59,61,60,2,44,38,95,39,34,71,51,79,0,34,70,14,25,22,19,70,32,42,46,27,3,84,41,63,84,29,91
11862_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
11863_0,51,83,6,59,51,34,35,87,7,55,77,27,49,54,36,48,6,57,96,55,29,14,73,90,23,39,52,42,24,73,8,81,17,83,25,2,9,54,31,13,100,5,48,73,67,94,61,61,0,93,57,53,70,58,26,65,65,85,87,78,64,99,1,94,93,15,70,45,11,60,88,60,98,37,5,7,81,69,62,19,13,97,74,26,98,77,90,49,45,50,45,46,76,45,5,99,38,67,77,21,94,25,60,95,34,9,33,67,57,69,34,52,64,73,9,19,62,88,92,85
11863_1,37,100,58,2,35,77,15,15,45,2,2,12,66,15,93,39,65,36,86,32,19,48,89,85,52,47,86,34,66,48,8,23,43,62,46,22,62,78,71,31,69,13,94,35,28,31,32,18,20,61,50,28,41,18,61,15,33,14,1,23,10,40,33,87,32,26,41,45,79,41,58,9,43,37,81,92,30,19,55,81,56,60,81,7,67,53,55,22,88,58,43,46,33,26,81,58,41,23,78,51,65,38,28,35,98,35,94,80,57,95,99,47,97,62,86,14,100,64,49,11
11863_2,43,19,19,15,34,91,72,51,5,70,22,65,95,20,4,97,80,40,60,3,95,99,40,74,96,22,91,46,72,65,38,92,93,89,10,24,68,70,28,79,74,1,40,61,28,62,66,40,74,4,88,12,7,59,68,47,68,4,40,6,77,42,7,77,38,65,28,30,37,38,15,0,4,59,36,91,1,24,38,63,77,42,62,21,95,46,92,66,50,37,1,49,89,28,81,60,26,2,43,83,12,56,89,68,52,6,51,68,93,5,61,92,11,22,82,15,22,2,64,5
11863_3,65,63,53,96,23,53,70,93,69,21,21,74,37,41,39,21,79,84,39,93,74,87,22,87,74,35,41,40,35,33,13,25,54,56,28,18,71,59,77,33,77,98,57,47,8,52,98,81,81,0,62,29,89,51,8,16,78,100,9,80,6,85,32,17,100,1,58,12,0,28,17,61,98,49,69,29,71,80,25,83,79,72,32,96,89,46,24,46,62,68,14,77,57,96,42,2,95,24,98,60,90,88,43,46,81,62,84,19,9,31,2,34,97,34,86,78,76,17,32,100
11863_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
11864_0,35,4,14,53,31,33,91,75,22,97,28,75,94,49,87,56,76,89,31,71,25,57,45,33,43,82,18,37,64,61,58,100,52,0,84,94,75,68,1,95,83,38,59,25,15,58,82,45,85,51,84,36,4,13,52,93,54,96,56,84,47,4,54,18,30,76,80,89,53,56,86,0,74,20,61,71,68,87,82,34,55,83,68,30,94,31,32,10,56,37,31,24,76,51,9,18,53,38,65,10,88,69,93,20,32,75,77,82,91,71,11,74,70,72,44,98,31,99,28,70
11864_1,8,69,7,30,76,7,73,64,37,52,13,36,74,88,33,61,32,34,13,11,77,76,43,86,53,64,17,74,60,42,4,1,72,8,77,86,17,15,63,7,75,11,49,14,34,65,50,10,2,82,84,60,14,62,30,17,2,99,24,96,94,56,8,97,6,72,28,97,94,71,41,21,36,85,68,42,89,4,29,35,100,91,19,13,78,87,51,46,2,51,30,16,54,93,30,97,37,11,78,2,14,20,15,63,29,15,97,62,79,57,66,66,69,17,56,55,44,37,67,86
11864_2,79,2,74,47,1,8,0,79,83,28,1,56,61,93,50,1,78,16,0,63,66,60,54,58,81,27,85,67,22,97,77,42,98,84,84,74,65,35,95,38,78,56,75,9,37,10,0,60,12,14,64,79,95,77,83,14,92,42,56,54,19,76,1,76,5,35,89,35,7,42,79,63,98,70,67,2,68,99,54,28,88,82,29,86,64,0,14,87,74,10,26,37,52,2,16,6,95,60,78,43,43,35,22,28,86,75,25,19,10,68,51,21,67,63,12,7,25,43,31,57
11864_3,11,46,67,45,62,24,71,36,1,9,83,5,90,56,24,35,9,91,60,26,34,32,92,72,57,94,23,92,90,43,31,64,15,15,87,33,72,44,23,88,90,26,87,20,79,16,12,10,78,99,91,58,6,96,58,94,12,56,65,96,15,92,82,83,15,100,30,6,82,68,43,9,2,8,15,17,82,22,64,36,86,29,51,99,0,76,18,24,75,85,26,44,54,89,98,1,71,38,38,93,21,18,40,15,93,79,53,60,19,17,50,54,28,54,31,83,63,15,34,59
11864_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
11865_0,94,18,30,63,34,88,15,13,95,98,35,25,2,65,72,75,32,46,0,66,4,27,21,11,42,30,84,32,56,10,95,46,64,40,66,68,40,94,100,90,47,91,11,57,9,74,98,19,20,76,41,49,13,25,31,76,100,9,9,3,64,62,41,46,70,87,14,78,69,7,5,55,32,16,77,53,47,40,46,89,65,57,75,49,0,8,84,60,100,10,49,40,86,96,94,10,62,83,7,40,96,79,88,87,14,36,65,64,67,22,93,32,62,85,40,49,63,100,16,1
11865_1,75,4,37,46,56,20,33,35,61,11,70,24,28,58,69,38,25,52,48,77,82,52,7,61,4,31,25,3,26,15,91,12,56,66,73,18,96,8,72,42,85,28,96,51,10,60,43,12,68,74,87,69,62,28,83,12,1,57,36,59,25,30,47,2,71,56,51,25,14,96,34,10,37,89,89,58,36,50,82,1,35,5,26,100,58,36,10,68,46,24,2,84,21,57,27,51,66,2,63,61,83,34,35,87,9,50,21,57,48,61,80,91,18,33,64,55,25,77,98,72
11865_2,37,12,27,27,57,53,84,22,26,72,33,77,22,77,35,20,28,85,50,6,61,93,62,33,60,52,1,8,59,6,18,33,98,1,73,12,50,64,19,83,96,67,74,30,80,57,60,66,56,16,84,86,18,77,63,40,50,51,24,79,23,53,88,24,58,100,21,81,48,38,75,8,95,28,99,41,12,68,23,10,48,80,31,2,91,47,26,93,100,9,8,76,52,86,50,33,6,17,58,41,0,0,33,87,16,46,89,1,71,42,33,94,40,38,10,56,67,12,100,37
11865_3,17,22,64,27,6,73,2,40,100,63,61,31,22,28,74,93,53,58,5,0,41,29,100,44,43,44,55,61,73,87,9,38,47,25,100,0,77,45,75,52,56,14,51,51,69,45,8,21,77,23,58,86,92,82,24,83,22,92,43,75,39,64,88,53,92,77,96,4,35,15,57,71,68,17,47,64,67,10,32,56,89,46,7,29,47,29,21,100,14,77,78,16,4,39,1,76,13,71,61,86,65,25,67,97,43,20,59,51,26,0,93,24,41,24,35,3,12,51,37,86
11865_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
11866_0,98,10,61,3,33,90,28,82,91,75,18,64,25,73,44,17,70,34,13,52,43,55,23,76,11,91,19,73,4,50,70,20,91,3,79,11,12,63,77,87,7,16,4,19,62,72,78,77,20,57,30,69,94,100,20,74,96,12,0,95,25,65,80,22,98,39,74,60,61,98,73,94,58,82,26,95,27,78,36,7,17,29,72,97,9,93,99,24,38,35,92,25,3,98,17,53,43,23,55,76,39,88,47,21,74,15,35,89,20,61,73,4,42,40,12,31,37,71,44,1
11866_1,23,6,91,54,17,67,82,39,8,53,87,88,77,28,26,42,48,11,18,10,3,89,36,54,35,65,69,32,88,21,64,65,97,15,97,74,12,98,10,79,33,20,34,4,17,88,32,42,62,81,63,39,85,38,35,15,0,32,12,63,47,59,78,44,81,0,31,22,34,57,79,92,1,16,2,87,94,21,5,57,30,51,44,98,8,3,29,29,92,16,80,16,71,90,9,77,25,23,55,99,66,77,60,54,14,82,27,35,45,89,11,58,21,45,82,36,56,96,83,1
11866_2,79,34,5,79,10,20,60,24,24,68,48,44,66,65,77,94,33,88,21,48,83,89,47,61,38,67,66,53,72,92,18,52,17,76,44,80,13,64,16,54,90,76,63,52,25,31,15,47,43,3,73,95,93,71,16,38,90,91,87,90,21,63,1,55,68,99,77,10,17,40,3,5,63,36,90,84,29,38,43,66,90,15,96,65,96,71,32,78,93,69,34,40,38,77,89,3,19,87,99,24,59,18,6,91,24,53,29,74,25,75,54,53,3,42,14,84,99,77,69,16
11866_3,43,24,18,70,12,18,73,51,85,72,21,72,57,32,30,98,10,90,44,48,30,13,88,37,55,70,56,99,42,87,71,17,35,30,82,62,71,5,16,90,13,14,60,9,65,55,0,79,61,77,35,58,86,67,66,15,58,28,91,34,19,23,40,62,92,58,36,60,82,91,1,81,12,76,24,51,7,86,7,40,15,58,34,41,12,100,83,65,2,74,39,19,95,64,68,12,36,2,18,14,14,52,76,19,46,14,61,22,64,21,26,54,55,84,11,11,36,12,66,75
11866_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
11867_0,72,42,29,99,61,35,5,6,98,48,67,41,28,99,22,16,62,63,38,87,41,45,13,22,33,89,50,82,43,100,59,3,93,22,97,26,88,1,3,46,0,40,98,82,38,100,71,34,1,55,46,82,56,46,2,89,44,86,33,90,68,43,68,66,43,60,44,80,48,60,16,34,64,56,20,71,9,99,17,21,79,49,9,21,64,78,45,30,48,67,53,42,38,1,50,6,81,47,18,49,2,43,11,31,67,27,13,98,18,5,76,74,11,35,41,74,7,30,36,50
11867_1,96,64,84,61,36,28,85,19,35,46,98,10,1,48,16,49,92,82,15,92,25,12,19,100,8,48,78,11,43,20,76,70,80,51,44,45,90,64,50,80,43,55,34,83,30,56,91,8,10,45,76,14,39,2,39,100,65,89,9,5,36,74,85,97,69,26,3,15,3,74,5,57,24,51,31,73,60,62,57,65,7,53,88,6,33,51,35,52,40,96,14,24,86,32,97,16,27,57,34,70,59,91,4,25,12,19,40,55,51,66,74,95,78,51,1,0,75,35,27,69
11867_2,75,63,33,54,91,87,22,82,20,29,97,34,9,86,24,97,70,4,52,46,3,9,43,16,37,56,40,41,93,80,2,78,23,88,34,84,31,69,34,43,78,82,25,44,83,66,83,67,86,89,14,34,1,25,59,37,43,57,50,67,54,2,36,75,94,46,71,81,66,4,4,80,80,65,70,66,73,10,78,83,25,100,28,62,100,45,36,4,90,22,89,65,43,83,85,62,0,73,51,58,32,41,65,43,54,63,94,76,15,93,66,9,77,73,63,63,72,84,4,6
